Label,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
0,2.7091356555181956,4.13827306977198,0.8035878543078201,0.8710954034588011,10.140000000000015,10.600000000000009,13.521283,13.727886,1896.8295,-0.22438174,-0.0062502623,51.898724,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,9.891231536865234,9.164667129516602
0,13.14968534571676,17.248277494961926,5.152670923963123,7.094854721088162,-0.9199999999999875,-0.45999999999999375,3.411629,4.5468974,1896.8153,-0.31206122,-0.54630816,49.966034,9.466787338256836,11.228084564208984,-9999,-9999,-9999,9.164667129516602
0,11.231306012902644,9.415729936618515,2.7012410490297025,3.4596844330086447,-6.449999999999989,5.070000000000007,-3.3722167,5.584576,1896.8062,-0.2829298,0.09206515,50.07432,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,-6.449999999999989,16.13000000000001,-3.7104619,18.89471,1896.7987,-0.34323207,-0.018460602,49.956116,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,-0.9199999999999875,-0.45999999999999375,3.603527,4.6329327,1896.8138,-0.41913086,-0.02270194,52.494843,-9999,-9999,-9999,-9999,-9.43876838684082,-10.165332794189453
0,9.072163502565632,12.25812816758087,4.950484579955565,7.290605344653128,-56.22,-22.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,4.515226092530326,5.213733999948811,3.442329377474588,2.5439163744858173,187.10000000000002,-83.41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.670152169185688,5.320365363704433,8.61381313889912,2.7901412816352678,54.380000000000024,49.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,5.829131820243714,6.8971217829533,2.3993837805340053,1.643600433776855,-23.039999999999992,82.49000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,6.709834614620209,7.655938326989491,2.848898556791153,2.9633853659557623,-61.75,38.25,-56.98454,40.57618,1896.6909,-2.7323456,1.3393172,45.03404,-9999,-9999,-9999,-9999,-9999,-9999
0,4.316854866392894,4.316854866392894,2.133442425830397,1.4353790044278896,-155.76,-55.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,2.6068669999743923,2.6068669999744056,1.6167189236821438,2.07174975721034,192.63,21.66000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,2.7649999999999864,2.7650000000000006,0.5354156691603276,0.5354156691435571,153.92000000000002,-44.699999999999996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,2.7650000000000006,0.0,2.688626672736747,2.0345294328133755e-06,-194.47,-66.82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,22.593582949188384,16.62231732324128,9.099903260287892,10.337149178034275,-23.039999999999992,-5.989999999999995,-17.38933,-1.7595444,1859.9489,-1.6857976,-0.20591213,47.151104,-9999,-9999,-9999,-9999,-9999,-9999
0,12.355232304139662,5.953657966478944,1.9420145477752782,1.551911303646216,-0.9199999999999875,10.600000000000009,3.8447018,12.559588,1896.8105,-0.43069738,-0.0777074,50.305897,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,-0.9199999999999875,16.13000000000001,0.5292175,17.530571,1896.8007,-0.25871554,-0.07963533,50.381924,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9.43876838684082,-10.165332794189453
0,19.606940514981545,16.340320521946474,7.124913843431574,5.47718130095846,4.610000000000014,10.600000000000009,6.05897,13.152303,1896.8146,-0.1960363,-0.01710745,50.21865,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,1.1102230246251565e-16,0.0,-0.9199999999999875,5.070000000000007,3.755777,6.6000576,1896.812,-0.3381536,-0.08169214,50.056744,-9999,-9999,-9999,-12.988407135009766,-9999,-9999
0,2.7650000000000006,0.0,0.7856315181984898,3.163020452786324e-07,4.610000000000014,10.600000000000009,11.144938,13.181653,1896.8271,-0.382971,-0.14731313,52.368553,9.466787338256836,11.228084564208984,-9999,-9999,-9999,-9999
0,8.886319798181674,8.52927682879517,2.627714787535843,3.028581907530298,10.140000000000015,21.66000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,-6.449999999999989,16.13000000000001,-2.4555786,20.947037,1896.7932,-0.35592192,0.0994622,50.362133,32.62678909301758,34.388084411621094,33.565887451171875,-9999,-9.43876838684082,9.164667129516602
0,0.0,0.0,0.0,0.0,-11.97999999999999,16.13000000000001,-6.8684206,21.157116,1896.7694,-1.3714758,0.2890926,46.29093,-9999,-9999,-9999,-9999,-9999,-9999
0,2.7650000000000006,0.0,0.6962840588249075,3.1258798776452813e-09,-6.449999999999989,-0.45999999999999375,-4.270267,2.9746292,1859.8871,-0.44152337,0.032369833,52.425037,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9.43876838684082,-10.165332794189453
0,13.174101473565326,12.540498714663903,4.859694749063956,5.270302847880727,-6.449999999999989,10.600000000000009,-1.2594405,14.390785,1896.804,-0.39183486,-0.06476559,49.868378,-9999,-9999,-9999,-9999,-9999,-9999
0,13.52485724044033,15.704367363907634,3.8636947455322037,4.216897586152903,4.610000000000014,5.070000000000007,8.999065,6.393628,1896.8256,-0.22225694,0.042443063,50.209984,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,2.7650000000000006,9.092761122675495e-08,1.447103235486349,4.610000000000014,10.600000000000009,10.626909,15.639076,1896.8202,-0.2044829,0.05217615,50.290367,9.466787338256836,-9999,-9999,-9999,-9999,-9999
0,10.78910172947833,10.944306441997957,4.7471672906291955,5.267055459485248,-17.50999999999999,-0.45999999999999375,-12.192318,3.9448972,1896.796,-0.9272176,-0.056407038,49.52395,-9999,-9999,-9999,-9999,-9999,-9999
0,8.439165730226078,4.267625204828664,2.9559965527664187,1.3213894486188436,4.610000000000014,10.600000000000009,7.832118,14.7186,1896.8148,-0.24861191,-0.11092621,50.17167,-9999,-9999,-9999,-9999,-9999,-9999
0,14.89983562459667,17.012638536100155,6.681859946596636,6.5969723952786605,4.610000000000014,10.600000000000009,6.9024982,11.500186,1896.8109,-0.4844432,-0.107783966,50.172005,-9999,11.228084564208984,-9999,-9999,-9999,-9999
0,2.7650000000000006,0.0,0.5542505835508126,8.397992433737715e-09,-0.9199999999999875,-0.45999999999999375,1.2613169,5.0044017,1896.7977,-0.951296,0.08611386,48.55522,-9999,-9999,-9999,-9999,-9999,-10.165332794189453
0,2.7650000000000006,0.0,0.7105630628538858,1.0907064556338202e-07,-23.039999999999992,5.070000000000007,-16.53146,6.614671,1896.7686,-1.386099,-0.29896152,47.070435,9.466787338256836,-9999,10.405887603759766,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,-0.9199999999999875,10.600000000000009,1.4411052,16.509655,1896.8068,-0.31688622,-0.0712461,50.163906,-9999,-9999,10.405887603759766,-9999,-9999,-9999
0,14.542486475458348,17.92967418988855,7.3274522387984105,7.697921179162135,-23.039999999999992,-0.45999999999999375,-16.016672,1.0564635,1859.9014,-1.105154,-0.3462448,48.461765,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,-50.69,-77.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,2.7650000000000006,0.0,1.25686348647231,5.842619720597934e-07,-94.92999999999999,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,10.140000000000015,10.600000000000009,13.667582,16.476969,1896.8273,-0.2738638,0.14003122,52.292625,-9999,-9999,-9999,-9999,-9999,28.494667053222656
0,2.7650000000000006,0.0,2.7629301865345477,1.784139946817308e-07,-6.449999999999989,-5.989999999999995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.873024802460492,12.514298056997644,3.7053563880301152,5.876771646540322,-34.099999999999994,-5.989999999999995,-28.878368,-0.6777345,1859.9221,-2.1293285,-0.66287,45.136448,-9999,-9999,-9999,-9999,-9999,-9999
0,2.6068669999744056,2.6068669999744056,0.6965327103381359,1.8409727529268063,10.140000000000015,10.600000000000009,14.508496,14.767312,1896.8271,-0.2683126,-0.03413326,51.113956,-9999,-9999,-9999,-9999,-9999,9.164667129516602
0,0.0,0.0,0.0,0.0,4.610000000000014,-5.989999999999995,6.174524,-0.3562204,1859.8524,-0.32785678,-0.03415171,50.36802,-9999,-11.931915283203125,-9999,-9999,-9999,-9999
0,9.080457002825646,10.20734463531688,2.6809130025484853,2.7769982417624397,4.610000000000014,-0.45999999999999375,7.1632795,3.3286562,1859.8488,-0.42883977,0.09868091,49.93758,-9999,-9999,-9999,-9999,-9999,-9999
0,10.864726135526842,13.542855967261852,3.489589930496529,4.589143891704967,-0.9199999999999875,16.13000000000001,3.243758,20.511631,1896.803,-0.22968613,0.032079987,50.220623,-9999,-9999,-9999,-9999,-9999,-9999
0,19.054400410403893,15.410063270473618,5.858762992045721,6.337648849589074,-34.099999999999994,10.600000000000009,-29.63474,12.778493,1896.7305,-1.6662939,0.30453706,46.94038,-9999,-9999,-9999,-9999,-9999,-9999
0,10.34568267442995,2.7650000000000006,2.418522490710779,1.465810950396232,-28.569999999999993,21.66000000000001,-24.490591,24.023088,1896.741,-1.6766791,0.29110596,48.217808,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,-6.449999999999989,16.13000000000001,-0.8577768,17.094805,1896.8008,-0.23734826,0.08752349,51.63533,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,-9.43876838684082,-10.165332794189453
0,9.391720505295439,6.707218388601692,4.459960936630662,4.50201568902977,-11.97999999999999,21.66000000000001,-7.3853674,23.513157,1896.7924,-1.2826613,0.28609118,47.917408,-9999,-9999,-9999,-9999,-9999,-9999
0,10.423592626069238,10.018014926509967,4.2383641603742275,5.29291835857095,-11.97999999999999,10.600000000000009,-6.927239,13.3164425,1896.7874,-0.3981651,0.12128541,50.16276,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,-6.449999999999989,5.070000000000007,-2.938684,8.914039,1896.8048,-0.8661232,0.1389751,49.841496,-9999,-9999,-9999,-9999,-9999,-9999
0,17.637784575877358,12.853777541499944,8.553891502127186,9.068632346832205,26.730000000000018,21.66000000000001,28.484789,22.758934,1896.8148,0.05949965,0.054617282,2.0793004,-9999,-9999,-9999,-9999,-9999,-9999
0,7.60249307793174,10.256622056018248,3.5959002699564575,8.181427670794267,-28.569999999999993,-55.76,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,6.359052894811325,6.398673545391723,2.035546507472661,3.04883341990809,-50.69,76.96000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,27.349178090239803,16.436961589722763,8.43861500505831,7.972475846666256,21.200000000000017,-17.049999999999997,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,7.740387587194844,10.420815707035608,7.108348769358493,8.646341722159178,-11.97999999999999,-28.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,14.131949617798673,4.180287071482054,11.973833310103672,2.713455524286282,-67.28,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,4.515226092530326,2.6068669999744056,1.9611627103840703,0.6985885558514021,-6.449999999999989,10.600000000000009,-5.0021057,13.797999,1896.7993,-0.29147527,0.06057107,50.433636,-9999,-9999,-9999,-9999,-9999,-10.165332794189453
0,0.0,0.0,0.0,0.0,-78.33999999999999,-17.049999999999997,-69.21085,-14.197072,1860.0175,-0.46156213,-0.052698787,4.917673,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,1.1102230246251565e-16,0.0,-0.9199999999999875,-5.989999999999995,2.9152021,-4.1323056,1859.8533,-0.7462728,-0.2904098,47.997414,-9999,-9999,-9999,-9999,-9999,-9999
0,23.505027071169177,15.653827636405904,12.335045609243407,9.128129830675688,-11.97999999999999,10.600000000000009,-14.020753,13.4826355,1896.7869,-0.54673755,-0.013083081,21.522907,-9999,-9999,-9999,-9999,-9999,-9999
0,11.327129596190245,15.307437785454347,11.1322258525715,10.47601698257826,-56.22,38.25,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,4.585233772666341,2.3945602414639735,1.3247160927550419,0.5403091741709612,-6.449999999999989,16.13000000000001,-2.3715303,18.301565,1896.8002,-0.4934407,-0.0034818524,49.716743,-9999,-9999,10.405887603759766,-9999,-9999,-9999
0,18.380728377638377,12.901874340414453,4.796140485023018,3.961007532739548,-0.9199999999999875,10.600000000000009,3.7652395,13.543112,1896.8087,-0.29904598,0.027487513,50.16919,-9999,-9999,-9999,-9999,-9999,-9999
0,5.294571905892551,4.515226092530326,2.4466484887628495,2.2843021555489047,-0.9199999999999875,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,16.92742167129625,14.240460809799794,5.902434035048351,4.7916984681253325,-6.449999999999989,-0.45999999999999375,-2.337123,3.168104,1859.8806,-0.42488614,0.06774822,50.210205,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,-11.97999999999999,10.600000000000009,-9.1526375,15.175397,1896.7969,-0.86641395,0.028969737,48.161186,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,-0.9199999999999875,16.13000000000001,4.7055492,16.9968,1896.8082,-0.2902486,0.04531578,50.557896,9.466787338256836,11.228084564208984,10.405887603759766,10.171592712402344,9.891231536865234,9.164667129516602
0,10.11778447833319,8.313412897240221,2.977224654909226,3.0653949077394658,4.610000000000014,10.600000000000009,10.740789,13.178567,1896.824,-0.24168007,0.05273115,50.50181,-9999,-9999,-9999,-9999,-9999,-9999
0,19.535214697933974,16.32190364636871,4.866608819463072,3.5283199511790784,-0.9199999999999875,5.070000000000007,3.4186826,8.589764,1896.8154,-0.36445338,-0.10577485,49.675316,-9999,-9999,-9999,-9999,-9999,-9999
0,8.190894334564451,9.951726923001859,3.2199322079911235,3.3291250276715516,-6.449999999999989,-0.45999999999999375,0.9659112,0.10548837,1859.8749,-0.79145265,-0.13355033,49.28477,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,8.881784197001252e-16,4.610000000000014,5.070000000000007,10.64987,6.063341,1896.8279,-0.43766442,-0.1478169,49.616436,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,4.610000000000014,16.13000000000001,7.190938,17.760847,1896.8124,-0.47327274,-0.04914023,50.298733,-9999,-9999,-9999,-9999,-9999,-9999
0,16.30395838306012,25.20927650568519,6.197427975527752,9.100157761404462,10.140000000000015,10.600000000000009,11.4281645,14.914176,1896.8267,-0.3860068,0.07877733,50.162655,-9999,-9999,-9999,-9999,-9999,-9999
0,2.6068669999744056,2.6068669999744056,0.9264946590334145,1.2257922759298314,-6.449999999999989,16.13000000000001,-3.072212,23.303009,1896.7684,-0.34021544,0.13076273,19.637299,-9999,-9999,-9999,-9999,-9999,-9999
0,10.209049906822868,17.258381297213248,3.9904746622606426,5.6949503731612685,-11.97999999999999,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,26.8874036678888,7.188999999999999,22.032286408164925,3.924703778354249,37.79000000000002,-28.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,5.8755798200877365,10.453504165270767,5.1542616243717045,5.4843965029440245,32.26000000000002,21.66000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,6.636000000000001,6.124750661591595,3.7850496788120855,3.324738999611147,-11.97999999999999,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,6.449032795698915,4.13827306977198,3.771842675341738,1.6063424444071277,87.56,43.78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,9.578240965855894,2.6068669999744056,7.1925437639948315,1.970313462873592,4.610000000000014,54.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.912668117864717,9.903333907589255,6.341765803408631,5.3411921271609994,-56.22,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,-11.97999999999999,-0.45999999999999375,-6.353221,4.5686026,1896.7971,-1.2309242,-0.39006025,46.487823,-9999,-9999,-9999,-9999,-9999,-9999
0,7.871351701211597,8.396782948777997,2.464795991551934,2.553946114143524,10.140000000000015,10.600000000000009,12.657352,12.11769,1896.8285,-0.29126412,-0.09126957,51.92023,-9999,-9999,-9999,-9999,-9999,-9999
0,7.0794559976189015,5.681534906069742,2.0597878667916527,2.6566907060431366,-17.50999999999999,10.600000000000009,-13.787281,11.513493,1896.7996,-0.944455,0.07712445,48.09094,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,4.610000000000014,-0.45999999999999375,7.9395685,3.560248,1896.8248,-0.3122521,-0.07105141,50.449528,-9999,-9999,-9999,-9999,-9999,-9999
0,15.23947675511779,14.469606438861323,10.582992567515737,10.534487816527788,-6.449999999999989,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.795494964622558,17.68789653780085,8.011414594278111,10.553649573533935,15.670000000000016,82.49000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,18.488716085951594,12.48137394551846,17.697308767494015,12.526974888773045,-6.449999999999989,-44.699999999999996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,25.51598003852466,26.98138828690787,19.024701294152262,21.911214757205457,-83.86999999999999,-22.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,18.637022758046697,13.903290666530165,21.90555751991589,11.936305065414976,70.97000000000003,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
