label,wew_x,wew_y,wid_x,wid_y,diff_x,diff_y,E/p
1,1.583804743606393,1.4380429521486866,9.363420127727915,9.792633033479559,3.8029640386610337,3.361575598138076,1.0085774383531783
1,1.4589400040472655,1.7887374963176037,7.989845352070342,7.098030202105372,3.954552355547868,2.385221474900863,0.9990222250118029
1,4.8895736924745625,1.5013884837305371,11.008742832403708,8.017624336422855,3.0306570926950602,2.814374452749073,1.0844669497628736
1,1.8868659278909,2.307028124732782,10.664707403393685,10.850355938862098,2.386995255141093,1.9047347590268853,1.0036137060065755
1,1.6917141982557304,1.712115357354864,9.030452185060652,9.437074576136165,4.471665718633422,4.319052375486039,1.0241226670671963
1,2.41520811516682,1.7370529550554445,9.953959602518657,10.785734832228052,4.904339299451845,2.834092259042715,1.0201509958364499
1,2.1268135991532,1.4488875217339012,8.86131095102939,7.369732193517391,4.855921973795557,3.3842160420671874,0.9963201551900506
1,1.5712149148190504,1.4635547463392458,10.356666988009971,11.275030432034656,4.437908727441216,3.888589469282829,1.0105911353779045
1,2.4987244646516755,2.931353178941794,12.06281464392062,10.901852006739604,2.221420314361513,2.4285145502794965,1.2131141085974653
1,2.589017383738058,1.388443428747833,8.737698623154781,9.558512333239488,5.035939048985581,3.0849221844551984,1.0073581901778186
1,2.18397001492956,3.0949946260619536,12.70720163797576,10.847415612072542,3.718349249215172,3.517370307305674,0.9885089034073314
1,1.7942120598150293,1.6559285462089797,12.14499610862001,10.28621108962124,4.129195862483798,4.248347097505909,0.992784210886164
1,2.5492300045414527,2.4950519715062156,9.153437878742611,10.539914610659801,4.819281041968819,1.994608756453836,1.0214407900629938
1,1.5807551322566833,1.5743452842765469,9.916271898070594,10.97484382932893,3.0645047819257867,3.5044290977778427,1.0133015498547024
1,1.643029875101181,2.250671350226647,10.72404280190517,9.978168700948544,4.428898845262989,4.548038279285519,1.023548550324495
1,1.7754998343865724,1.4746320974128762,15.399742196749703,10.2596014257779,4.341869131490581,3.47065806389673,1.0140530934770464
1,1.6466532900234105,1.6191792049881133,10.660107907132835,10.605270624694647,4.613750855971537,2.4542956982778144,0.9927493828571707
1,1.9513478963621933,1.6087448705753458,8.283002944171455,10.065838705490625,5.059374317610208,3.903046570549831,0.988658261320019
1,1.6926044649927432,1.63168770415296,11.508892520203146,12.747579176385727,2.94294909946796,3.4768761702723943,1.0206445143912308
1,2.6442721192519554,1.6128749718685051,9.434976494452567,10.76144324845489,3.414228684268566,4.034951524314415,1.1116920637041092
1,3.0459167444369006,1.8010803005242615,11.134236570147053,9.757699318999332,3.139013035370313,2.912616829035075,0.9967277268257715
1,4.379740648368346,1.6984646232704346,12.162363956283883,10.152247629028283,4.030832691208106,2.902545270341581,1.0984650581166118
1,2.0294932375487686,2.8776830717979407,10.563441968516809,11.023071683216678,4.971834564896181,2.3479416989376016,1.0314983925144507
1,1.6522852491234026,2.60933678201327,12.281049086566941,10.720125025183036,3.8730647702162733,2.0407107162803304,0.9839316564675104
1,2.899698022428842,1.5310942930883864,10.285181087370315,8.821421016480285,3.9693291102274557,2.347487727954403,1.0394608450962735
1,1.5133392230801352,2.4590567885681978,10.361818399349751,8.753700403807834,-9999.0,-9999.0,-1
1,5.784087924143209,1.6467061941533605,11.685555750346005,8.178980300135223,-0.21834443081552202,4.1165347286255916,1.7275270053597422
1,2.6996555205383928,1.6071667796724693,9.720852894679563,10.388291400525027,4.4865618011133925,2.458247565920294,1.0539695465782526
1,1.8430144566759454,2.0656290671202058,11.561810538956562,10.510107449311535,4.67187929665211,1.901821267732,1.0224959345038696
1,2.8218136183496925,2.021754571146591,11.103722991973491,13.084040942612432,2.79720845988236,4.168399991612302,1.3375496529646684
1,4.463145260449344,1.6287905229840403,12.43904362257247,8.974303751472394,1.385093202048008,4.447253976621885,1.105981741194951
1,3.3048786337366347,1.9801790311979979,12.921753518776006,10.604775327653106,1.0251577326265036,1.9525947549982625,1.5386938327526312
1,1.8733264111399512,1.5995120943936123,10.709011299929173,11.092848305179032,2.786231045019856,4.029002798147221,1.0410412642676512
1,1.862588271275434,2.3089116318870992,9.47121815466909,9.641884463111971,2.5864795898675874,4.652956449451921,0.9853646321015973
1,3.305184282453678,1.7341878106245718,10.572058823529414,10.794913598638765,1.1383610239298916,4.0280287865699425,1.2489873496839807
1,1.62760094683482,2.32203961569662,5.762548105206582,10.804287673556455,4.412237453869853,2.6092049542844116,0.9999787593388605
1,7.292991098786881,1.8602138013973675,12.88384129324124,9.499198180633492,-1.5906980434933224,3.9470120462435894,1.38803336029375
1,2.1572153144720168,1.7684942911631798,10.40166579951436,9.004573540207165,5.0586100892176304,2.4497017108207784,1.0372427001967157
1,1.4494109953705219,1.53776210587394,7.7556986246904165,7.9169570078700575,3.686418359202655,4.066821934844921,0.9564300601339186
1,2.646045347917299,1.5635217550581435,10.636268938753853,9.752261224967265,-9999.0,-9999.0,-1
1,5.64907919918433,2.728142064341235,10.714106381321203,10.817185876719192,-0.47930331952214567,4.350781465732785,1.8096041696045688
1,2.148344455942863,1.8591693030881633,9.65069064310368,11.195879207200402,3.412636056292233,3.916309880935728,1.0441200317660486
1,4.005177916937293,1.8305540027798712,11.479427296765657,13.11864070796557,-0.177803735834285,4.081451865826743,1.6895722121297692
1,1.7455185023673045,1.7698740186035582,10.763987983613953,9.145847259004933,4.43540625594839,3.723349966208163,1.039659619792446
1,2.37203652652663,1.634976418092165,11.045186391149274,11.190814719530167,2.238196144541755,2.723347299996224,1.1752031859975807
1,1.9204738560119716,2.2710285912547477,9.18659105559785,10.49201147292507,2.4377601004130316,1.9374737820924768,0.9855197795733185
1,1.9071386869557863,1.6385744723504347,9.733829405449766,8.977432321813719,4.8930362683465844,4.295397469749165,1.0105702625114337
1,8.710246463707936,1.5297221348991512,14.263701328301517,7.118603999949238,-0.2743882204420771,3.095146999223548,1.2621720354475872
1,2.9723534711624318,1.4943286664006588,11.165581758242608,9.204771371413852,3.002870103423792,3.351987065323083,1.0127093885112595
1,1.8267394669603256,1.6011999033028397,7.410697703569229,9.361531348403721,4.805247421799663,3.606524156478791,1.0124753859387972
1,2.4088112558345878,2.787217378920283,10.051390640532972,10.797670176940954,2.3154234143918258,2.088016818785384,1.055399037749654
1,3.696240937600674,2.217263345225884,10.482946516093643,11.425437782941012,3.916562021315144,4.671499800029331,1.1515011678530627
1,4.78557774742231,2.599789136725991,11.236326305060407,9.82571419817065,1.0626240712776989,4.477276831149217,1.2676542206659507
1,1.1164234439804859,1.348672736002499,7.820600999923219,9.232781744956393,-9999.0,-9999.0,-1
1,1.8602005167835343,1.5699278385703346,8.840316107973115,10.461627178513977,2.5383295531054317,3.726240510136491,1.0106322423660745
1,2.880406180837216,1.43811978430801,11.853558024400856,9.04692811954932,-9999.0,-9999.0,-1
1,2.0379499422365024,1.6064085309073641,12.088674311245223,10.21804383051987,2.339148920592147,4.06265338280859,1.0358772903312738
1,1.91230009823977,1.5239078441167462,9.909422647117797,10.610956589158924,4.603505539229556,3.3757711414015037,1.044098271893864
1,2.2185594856177904,1.7131950988128037,12.2944080488177,11.10789974772709,2.3510820706969535,4.082800581844706,1.0536175212431094
1,1.652710743737229,2.032680294119955,9.13437335251904,7.430714224681828,3.8047350051706985,4.470661005550429,1.0105980244890398
1,1.50652145928255,1.6352034221134657,12.40846914975285,11.468742295283928,3.4191989810930847,3.0738835130150672,1.021416932571236
1,3.603080415739208,1.6937875131902758,11.397303785796101,10.420945267604877,0.12865317437105528,2.5411948682957632,1.6029809658450187
1,8.138785887707925,2.247078411423419,12.311575677068065,5.928558162855377,-0.34523128375069767,4.391840448508624,1.173325390186693
1,7.926413257573755,1.6191524550215048,11.634446938103917,9.832776396657595,-5.90183027958777,2.516878189120993,2.81513592600645
1,2.1222989504227048,2.0542741690367072,11.320524627574642,10.49090419091378,2.6882437472716605,2.1637163829422192,1.1010087051165283
1,7.423932771110597,2.477621108230127,15.628805913664925,10.48161257070639,-6.685960465158651,2.0757105143752863,3.65730080510562
1,1.5069739262825208,1.9827107608816559,9.298931714690822,9.306749229072517,2.9636756203968773,4.575755259251466,1.0560994272837272
1,2.094028338666845,1.4936407711983748,8.232211578866544,7.363113878202585,5.054081176097743,3.8954924015283865,1.0134364911787725
1,2.7797218149893714,2.502056302935235,9.51992287414434,10.213342877664127,2.6979753010915486,2.0491831531434683,1.0063408319364158
1,2.1726267872547904,1.395470017058144,9.883606015574163,9.774223669419674,4.960121295830546,2.937738167160255,1.0441556333129631
1,1.5714577140778416,1.7322974744053645,11.395741987999894,10.31493154327174,2.8333610932487376,2.3034732026114213,1.029289447096558
1,2.6905939118691347,1.5464486044276498,10.907714971420038,9.595309421863787,2.5787509341766697,4.062687530369483,1.027997969510883
1,1.7087143979615376,2.0749833821041115,10.244452736122271,12.035511831959289,2.5774710384962516,4.506970209353135,0.9891005492913085
1,2.1504576826009902,1.797096133205963,10.748387992831505,8.384909398684202,2.4005368076169624,1.991014412327841,1.0004637440378226
1,2.1586513433803476,1.5398906934508123,11.721899984665166,10.858191707332708,5.057862917821692,3.8140203949477005,1.001454113081613
1,1.58588234775778,2.0634897919606763,11.228141882645737,11.817041415547962,4.609597195146124,4.622515012424809,1.001698946158116
1,1.6541992222608994,1.7362499504390714,8.886319798181674,11.34062052486057,2.6168408221237813,2.505489767154419,1.020370081377291
1,2.453469015983153,1.4764847712648939,12.301759229940785,11.309899859399184,2.3539994864340805,3.157475302946374,0.9854515112710592
1,3.21867999043604,1.9428659629430087,12.887749715017831,10.181778781883997,3.767399242227297,4.429206776813099,1.3056114032765382
1,2.256804675458017,1.5663563133745235,8.779839534326396,9.063787300940287,5.141348944140228,2.2622171522921253,0.9449803110779853
1,1.5300926977514107,2.0435490475955227,12.3260254745802,10.884812538578698,3.5136088194109476,4.574773376103097,0.9867207251669535
1,2.9880856707664463,1.81801819293582,10.97364061943184,11.597221791616759,-9999.0,-9999.0,-1
1,1.7211933440515559,2.1921329975743222,9.212302714401822,8.965933166401518,4.623066216985771,1.9159078921723474,1.0041558674057802
1,2.7364264561274583,2.72299579923397,10.734701858924637,9.514171745349149,2.701124072477543,4.230736002782368,1.0042738935300768
1,5.333025800767771,2.4035918936556495,11.893108256465172,9.285777081106355,0.061917332070756004,1.9064857007530955,1.315050393070121
1,1.6698674585591538,1.464345720364561,9.802929162245336,8.139438663691744,3.2533448289572906,2.2671191314963464,1.0235398839898413
1,2.9490129430575136,2.84565632099624,14.321153318506322,11.813547033067548,2.811091556130757,2.316270894219183,1.3767520132879607
1,1.4347487499051808,2.997301429453133,8.20630444111487,11.242606681462034,4.331300150946646,2.822377897237741,1.0192589506823604
1,1.922972421835011,1.8044894064951715,9.533003263206465,12.804006260985702,5.005977852407705,4.4306507357061395,0.993562602715593
1,1.674144517797013,2.1471818206036994,13.543797586394463,12.438884719347813,3.5905827313781007,4.553698647890754,0.9964144936023468
1,1.5562245374303503,1.4911367550019592,11.358513067896407,10.666195429052854,3.8287569387677185,3.6145643654137833,0.9651019503617942
1,2.920478463275362,1.441436703741388,11.258884024735796,11.187562993551445,3.1710537756652535,2.6420054715779884,1.0043087565089184
1,8.907487681585467,1.7057241565168066,16.498341840047882,8.374597436976,-26.11980528593098,7.603678350458777,8.571055874184516
1,2.6449308109434666,1.4257353004903188,12.838629956627898,10.893068745501191,4.871184220917095,3.787884316857605,0.9739963945934277
1,5.237504741915487,1.307278232589457,11.835035819105332,6.082689666606947,2.44362900239911,3.1923668331976494,0.9677877768657955
1,3.122234382721794,1.6075199685172357,9.493157535825477,10.030200396801654,3.9020456588599997,2.3651806154668336,1.1312650147918857
1,1.4567819339634254,1.8282217787004258,9.493849532585212,11.178088417293003,3.24257999927823,4.562904870916335,1.0092591862670914
1,2.608396290956488,2.3061839022325414,6.887060330794267,12.645484921065263,4.543698370144277,4.634209062210701,1.0607068384671212
1,5.802719581899119,1.6573793230713731,12.544960720340082,11.990890374330709,-4.439742232071147,4.078780632708355,2.679361389857004
1,1.953416610441624,1.8534060214562307,10.73441006318172,13.780500215898485,4.9087091168080725,2.3171814358228007,1.017556324807348
1,1.7355179945703372,1.5506794529780255,11.628624905271478,9.144377968866994,3.6105302579015195,3.638233901241965,0.9748759500444731
1,1.5751977710409373,1.6510526800069358,9.26263536413309,10.12785443303105,4.283320908231203,4.0502559313930995,1.1965057648962945
1,1.5936256731998604,1.9684978954919197,10.86538069624892,14.316187511984905,3.0390758709521632,1.9673734479762448,1.0087039282744856
1,2.422100718148709,1.6612790414872658,8.633841347224127,10.32193081007803,4.98813970021229,2.834291351016404,1.0047794758212274
1,3.482618373459303,2.8390983851713707,13.632021713597736,10.195591988697865,-9999.0,-9999.0,-1
1,1.506489091818309,2.9271016739253333,10.785742440833644,10.439962835182895,4.5551578758339355,3.281785251137215,0.9762283332157838
1,1.6826457266862496,1.7607556211372293,13.610156032251144,10.314635906753512,3.473935746084247,2.1620213888384523,1.051493696868628
1,1.7050544625267894,1.7225216399725394,8.941515808854783,9.31669611825995,-9999.0,-9999.0,-1
1,15.921099640720513,1.3303260249730302,15.07581736211349,7.275972427101765,-17.713310382036852,2.436565172956295,2.858647668312337
1,1.6657824976063862,1.919679575883993,9.758823529411767,10.476541355410493,3.3987186062305597,2.625648380598843,1.0082265902381105
1,2.0940615871144614,2.3842651940171837,11.682338999418015,11.406568882987207,2.5532401980474386,1.9596705820866749,1.0555510048136785
1,1.6942178181341134,1.5448956628311241,8.140865801984281,9.721225184247112,2.644640800768231,3.0685555631226435,0.9102037691570403
1,4.3179326975212176,2.007681734151359,12.06367766271961,12.440932440938663,-9999.0,-9999.0,-1
1,2.9787773716902612,1.4546708544152747,10.006953018956356,10.41129719461335,4.017085989085563,3.6777434495213353,0.9741654331223384
1,2.069965063237674,2.0410301295552573,9.757699318999332,11.89310825646517,5.0106089807810665,1.8336350220748372,0.9876461426396227
1,2.7227726906082297,2.4719303945328184,9.255817362799881,10.31840736542508,2.652489811420196,4.40686223871856,1.0206239640576826
1,3.829361965778977,1.799059923469366,11.192440228249547,10.78349789121229,-9999.0,-9999.0,-1
1,1.7049962437402935,2.9770996732966046,9.606537160341274,8.017681910929873,2.931792017597812,3.1567422964679306,0.9966953290072152
1,6.0387557908324645,1.4048079357586598,11.239371864338114,7.613271049693415,3.136554817689695,3.1457628978523715,1.059715595999192
1,2.1582550530710867,2.636905410168201,11.220930162365226,12.887749715017831,5.010074285446491,1.999517086560643,1.0194365355905026
1,4.992297234417026,2.863627548655861,11.405235483581674,10.619183996428351,2.2459005100788185,2.3287871456660554,1.3845078296517785
1,1.5058351099608447,1.4575225283899857,10.849762759503086,11.493057684424107,3.2528443580234834,3.560589387934192,0.9896601089888056
1,2.0609117181864467,1.6920592679883066,11.066769356953273,10.185793243532878,4.891385740074026,3.6654130422971436,1.0186879339569455
1,2.3098537907931123,1.5525848533061015,11.908083362955976,10.094877372210663,5.071483819673603,2.7816984733352195,1.0036432874231116
1,1.7488855732632087,2.1302012731011,10.520959456523082,9.835910286945461,4.75978379877192,4.6349269133809,0.999497059318535
1,1.7057467953139296,2.4636626104447332,8.841915565532975,9.057256791906163,-9999.0,-9999.0,-1
1,3.745269695384571,2.437074710772,10.31595130971436,10.696536914919825,2.0778866465326233,1.917183379302502,1.159071723497535
1,1.9698217256893735,1.4682701588307694,11.808632964360978,9.809668487653857,2.459576479691867,2.8988745834909935,0.9997549119567091
1,2.831163536907103,1.7060821518030902,10.727466536513223,8.717161408985328,4.80470630988459,4.378674467076678,1.0368938601164759
1,1.9835121631396615,1.9420609302905498,12.212081558849832,8.39038020592631,4.664048646070268,1.9620158872912592,1.004101874172461
1,1.5079646069641457,1.5482218451702636,11.995404212539997,11.69686235231008,3.774225427330915,3.3748125910958855,1.0102340935053704
1,1.730610811485189,1.6226533563656653,9.155016030489437,8.689556666581352,3.7197274180792146,3.601856733797372,1.0086076022608663
1,2.9095454482746685,2.6383204885864378,6.9584307378412085,8.203466163687485,3.1719356562375975,4.433759373936862,1.0116041878145612
1,1.62434297061631,1.496272193980971,10.090788214764249,9.408151360888322,4.613572067798184,3.7262473202143838,1.0073616902734803
1,1.6825186136948935,1.4639215785050266,9.935172670869896,9.87468399494384,4.649605721721386,2.4943298953672155,0.9843436763692263
1,1.4565603774996547,1.4973491969203292,9.764243592884014,11.674388494169737,3.902497084769431,3.893967972570479,1.0010126182689025
1,2.5991542858451577,2.141578542975068,13.556961643377182,9.529226618015757,4.947237273669554,1.778440709365798,1.0151311661536548
1,2.110942067421472,2.3355626002194665,8.821329005434306,9.967069369642353,4.945928829776422,1.8859869433418925,1.0127581387454587
1,2.2757205760343715,1.6639677175346361,10.184184736639457,7.867840793381626,2.636402821912764,4.471240972658881,1.3209438624391423
1,2.999311439533396,2.1120311122971853,8.907472834361442,9.749445705150087,3.2932161622610785,4.662852298893811,1.0265299965154118
1,1.4805473992355258,1.434762898936636,8.852074458691717,7.749341190636072,3.1995634656126875,2.717750288694411,1.0080176598035986
1,1.7233070814582954,2.6005175077084206,12.06464942384244,12.440585032693548,4.556805157159454,4.434322382459362,1.0341606822722702
1,2.3853826707908192,2.9794951143744663,10.529306392775721,9.414119107356415,4.897096053182229,3.2908998258189097,0.9895732720547552
1,1.4240820287299694,2.0300891473129883,8.333814262777189,8.5193684625792,3.3001243616068345,1.8358724414757752,0.9457401024154025
1,2.5699437011445543,2.95674475254963,8.423045055085487,8.669234097658226,2.474398015270217,3.2643368460162723,0.9921701899286614
1,1.8246515986482506,1.4130491432448051,10.52095945652308,10.508616834663725,2.475606106792328,3.407137864977879,0.9617296544322542
1,1.8081485177892915,2.296236765133915,10.80387745826353,7.750543443030741,2.5865321745396033,1.7950420090381733,1.0107212487737607
1,3.0740828520225216,2.831474665957004,11.120693077104933,9.885742104975815,1.1319720527509045,2.340563723175224,1.6202533506082695
1,2.3384505031637994,2.9622874805354487,8.852171170437627,11.596932414505646,4.962774633548291,2.7040483809870075,1.0200088853585287
1,1.816620699206906,1.4945326830835788,10.873050161278968,10.650588430224625,4.518332739875848,2.813648579957878,1.0062796586833054
1,2.1101575472629355,2.8220457751647827,8.87331397760609,9.187000143932323,5.083866246439467,4.20176455099354,1.008728597313801
1,2.222436951630976,2.29872068981034,12.107050504296263,13.123640114736121,4.922166964174484,4.59617418142587,1.0165984837739204
1,2.6062926404735367,2.125399548336746,15.48285554847077,9.90718769580132,4.944617889400561,4.468977396068056,1.0416808128232724
1,2.9459529551541843,1.8215030335542672,11.544231620629319,10.233335406539354,3.093812053544786,4.385202888534176,1.189725718415211
1,1.895362934057444,2.4288671309778165,11.001673950690018,9.966071502682553,4.88574792582039,1.952755707377544,1.0013619623837204
1,2.674787933651283,2.1325398623317375,10.20449785749136,11.469837319859614,2.170593711789702,2.0565469601626045,1.1183604491742711
1,1.6649607709631848,1.5885146574493183,11.312454550212232,12.441551747131193,4.719665863319406,2.701797692774037,1.0026876916704077
1,1.4733709481263566,2.868526836791161,10.917201213234417,11.571923753952234,3.417364451731927,3.912053199853252,0.9587500722538022
1,1.418620974550085,1.6671210860666696,10.07886960213036,6.223242904558278,4.3828324379610795,4.62957501720078,0.986771570415109
1,2.769637010068578,1.2559740363058323,7.834119767143696,7.941441477059693,-9999.0,-9999.0,-1
1,2.0908581618483595,1.5735646875161833,8.886319798181674,8.880582369542116,5.037451117302835,2.854047095767529,1.0089916939937882
1,3.004225379832963,1.911368228543385,11.561659952592237,13.155964400436616,4.011515009215731,2.005687931088362,0.9994636762070299
1,2.1745447555761315,2.3847017363041725,8.374496840606806,12.584716255133536,2.1805316754622788,4.503203727150827,1.0265526841536945
1,2.973635445076583,1.5846536811429108,10.425211118716305,13.023588978286524,3.4910232425671612,2.67141456674689,0.9957472957337001
1,2.505989205819174,2.94342949199541,10.928547742751345,14.664550829796921,4.095012927925194,2.4112998009466686,1.1567499522405946
1,2.729475415543243,3.0294412643898774,8.510392031429344,9.685614444071637,2.6992343930930485,3.13765722656254,1.0336358736614326
1,1.4239576533413842,2.716363137483971,10.24502047609255,8.043357065858068,3.7028413844456596,2.342201050825225,1.015727354535552
1,1.9770964556108852,2.525635296539211,9.352633661398324,10.619183996428353,2.4260172833103386,1.9232617386704032,0.9992921721404833
1,2.7181154272570347,1.4884594340169754,9.75769931899933,11.625622391941006,4.7879009824729355,2.765664854493317,1.0124429863972593
1,2.635666530346848,2.7671019697145582,12.060184326437735,9.26263536413309,2.5506318885424957,2.291343189010144,0.9758155734577539
1,1.8452127279266568,2.618394898072715,8.363839354626561,9.335714487922175,2.796589704478386,2.164934945253357,1.039225004530858
1,2.016882187806299,2.903654953217168,7.549909491731231,11.776624681498893,3.60095032920556,4.616235086107302,1.0210055599583723
1,1.6024816061221743,1.6797655923470685,10.93760352955166,11.417727572285635,3.8830839652786677,2.632298816208415,1.0316414539003886
1,2.294193347950086,1.4421130036263354,10.101154962398828,9.921470588235293,5.094380290850016,3.2504704665989284,0.9996273319198252
1,1.9403658574264497,1.8314118185369206,11.329576512269494,10.702864455297775,5.092959383663048,2.020242573115741,1.0023055739717353
1,1.537641351019452,1.5343484099897886,10.098817105661126,10.414731378557013,4.334233371878118,3.807906642148234,0.992864240435754
1,1.4348301050152945,1.5900820762926833,9.720798467068962,10.368670270743063,-9999.0,-9999.0,-1
1,1.813248011755256,1.528337252883076,10.225798178484496,9.724960365487451,2.5691762123229425,3.666536052068775,1.0282867258717487
1,1.657773322414744,1.714129321407959,9.469426326783632,9.306749229072514,3.0323842559920955,2.234113747877039,0.9971447961215438
1,2.0959316129514636,1.6335219204445344,10.814473146552265,10.386246903959101,5.014345780585588,3.7135797326217124,0.9991077437561178
1,3.0344182169274645,1.4650867613747567,10.82149708531744,8.053145157656164,3.3881520996185497,2.8871367092855884,0.9351181289714653
1,2.493297842955208,1.4988803959252477,10.05768700920876,8.249170920023934,4.964771025905215,3.4607201583479217,1.0099813462749858
1,1.7399359871599958,2.191123903071049,12.312162333681238,10.507994723112049,2.844989641057916,1.8528148509086808,1.0151073056392406
1,1.6236788819613546,1.6664621121184784,8.434655046888404,8.985186475527374,4.532750943624044,4.143884512199703,1.0289362541906901
1,10.691253396424608,1.8566364200312329,12.715994210049015,9.934780055441593,-9.925518056867432,3.9484781284139503,2.419915432889778
