electron,muon,pi+,pi-,pi0,positron,photon
3.3048786337366347,0.5321628683248931,2.6241812777990456,4.114330338105537,3.169916746923712,2.252863823140509,1.258111066034194
1.8733264111399512,0.0,0.0,0.0,2.8000404581934535,1.5471205536553332,1.9216507795680793
1.862588271275434,0.0,0.0,0.0,3.0081255864841805,1.9749746782077913,2.4228796413039624
3.305184282453678,1.3652211484923729,4.53742336708867,4.45887076026355,3.0130475643769135,1.6101115418906717,1.9125497867146783
1.62760094683482,0.0,3.325168130302204,2.048715841336333,6.156618520044848,1.579779140521934,2.2206832235776988
7.292991098786881,0.0,3.123717856072467,2.699024942981538,2.9510544643385277,2.260856782432606,1.7054010965130975
2.1572153144720168,0.0,2.6872248358513895,5.022619603489082,3.1320233600629703,1.8107691359959135,1.9884596413028883
1.4494109953705219,0.0,4.732704547821414,6.540111939184611,2.9402591461797916,1.6353413559724863,2.270548061845809
2.646045347917299,0.0,1.1830647463600967,0.0,5.887621513329395,2.1473858090593883,1.471531799888256
5.64907919918433,0.0,0.0,0.0,2.837308358928065,5.8668832552398635,2.0118112190534565
2.148344455942863,0.0,6.470854597673757,5.69528876548094,2.8193718330098045,1.5504141126898066,2.7263398808887405
4.005177916937293,0.0,3.1969505743130746,3.2099459102942007,2.5353320568269977,4.2174876500592555,2.4084767950154258
1.7455185023673045,0.0,7.125399386220391,0.0,2.1904115948169087,2.03228748160993,1.4418541044017883
2.37203652652663,0.0,2.4083184072516626,3.952465105742417,3.1801828296583174,12.281179551151057,2.091270394219068
1.9204738560119716,0.7167443452921439,1.7763568394002505e-15,0.0,3.4532428998998492,15.87537169420792,2.3203147006746194
1.9071386869557863,0.0,0.0,0.0,3.068702454771669,2.438118566561569,1.3754113980934257
8.710246463707936,0.0,2.459867638688527,0.5348939182561722,2.6534257845278493,5.632838775761959,1.7073920230588093
2.9723534711624318,0.736973047421646,0.8190279695634229,3.069324385533157,1.8524611031364395,1.3576318099705376,1.5012144047796456
1.8267394669603256,0.0,0.0,1.8055756327377521,1.8406833466834707,2.508528186474108,1.6540996136979305
2.4088112558345878,1.7763568394002505e-15,3.862604238487027,1.8191983507315534,6.85788576245305,2.5215599732353087,1.5519966241939354
3.696240937600674,0.0,3.3491037528482535,2.2162177283144326,2.8813387993246455,1.980331984870189,1.3591022275199711
4.78557774742231,0.0,3.6218431845924552,3.127692269917491,2.1018094193243226,2.4504851909372634,2.0434450940430695
1.1164234439804859,0.0,0.0,1.6748421090061967,3.036435841377259,1.5800373367970744,13.336049195317463
1.8602005167835343,1.7487492286799406,1.3165461322681133,0.9080872049725873,2.8392734048430914,10.114725902949631,1.8707409421846224
2.880406180837216,0.0,1.8918152154430903,2.838358204459289,2.9839866128261487,2.963970215541405,2.064024679208205
2.0379499422365024,0.0,0.0,0.0,5.5644670283692665,7.744416524468283,1.6462751531384523
1.91230009823977,0.0,0.0,2.8730760389491814,1.5844534286169973,2.6116705760521706,2.9575385779052654
2.2185594856177904,0.0,0.6285775414112184,0.7834468748020356,1.5254887430075599,2.088527219249347,2.0248699672220454
1.652710743737229,8.881784197001252e-16,1.5664534616915906,0.0,3.4841670523344925,2.821673151758879,1.633268927099138
1.50652145928255,0.0,2.9865320680743506,3.176929654382711,1.69129448420394,2.3042208084186786,1.5009723953420115
3.603080415739208,0.0,2.4380681909806508,2.669852274263688,2.1045211052031156,3.7662828293609163,1.9286277196414294
8.138785887707925,0.0,1.7763568394002505e-15,0.0,2.698932531275676,1.975859684422586,1.8802073833696353
7.926413257573755,0.0,0.0,0.91115152727069,11.259406169772229,2.973718051829244,1.7458626829005575
2.1222989504227048,0.0,6.469608879132124,0.0,3.0796278624140996,2.124581373745279,1.5372626863226138
7.423932771110597,0.0,0.0,0.0,4.745612588507273,2.404831886571795,1.5830678772228843
1.5069739262825208,0.0,0.6213333724395174,0.0,2.3599751998848473,1.559207385470598,2.4533396014388615
2.094028338666845,0.8520938212816643,0.0,8.881784197001252e-16,2.631981822582752,2.750816793780271,1.6186873558941588
2.7797218149893714,0.6766869932796861,2.6309450365958567,0.9172500860467043,2.7751908979923483,16.002786341549236,2.6796105790616056
2.1726267872547904,1.0503291975575153,0.0,0.0,6.662730519196219,1.2169553253906507,1.670911186206906
1.5714577140778416,2.7561571623097154,2.984514044916842,0.0,3.7280135643394186,2.0493867573491795,1.0725358314583653
2.6905939118691347,0.0,6.591881844438876,2.4632011324818075,2.2850208301113235,2.292315267567274,1.6774020930853726
1.7087143979615376,0.0,0.0,4.318282554778564,2.947765347095666,1.4948177050543419,2.0715478872475375
2.1504576826009902,0.0,1.864724883513417,3.0989010757000615,3.1065852004037553,3.8073422897099567,2.4548235225821324
2.1586513433803476,0.0,1.5394836052739302,0.0,13.27000083035108,1.5747037569165925,1.5856804356228067
1.58588234775778,1.0098452845358485,1.1541410666746583,0.0,6.0152339554752965,2.492239584884409,1.4085778582775055
1.6541992222608994,0.0,2.574192830793904,4.99768289697401,6.81002394995807,2.8705927076539868,2.821081204619199
2.453469015983153,0.0,0.0,4.149778133497936,4.2312190906635765,1.5305503214464284,2.9895018560657127
3.21867999043604,1.7003563023712842,0.0,0.0,13.127707830609436,2.0585123679809874,1.4078549609382
2.256804675458017,0.0,5.95823095858639,3.7966817257227605,5.1527794256413815,3.330096366410518,1.6461562321893266
1.5300926977514107,0.0,0.0,2.605298652265303,1.9449265661399886,2.098485023963722,2.324132798643452
2.9880856707664463,0.0,0.0,3.6486189629067853,9.243408641287742,2.6753158224239986,2.6407304688493562
1.7211933440515559,0.0,0.0,1.709432803345738,2.3863041407349597,1.5176491596689214,2.9321199220555494
2.7364264561274583,0.0,4.851394585768602,0.0,2.955093388090548,2.278513138768229,1.6924742716652317
5.333025800767771,0.0,1.8909318384352805,0.0,8.51392586170421,2.415301220323015,2.193409065219328
1.6698674585591538,0.0,0.0,8.881784197001252e-16,3.163245322024098,1.9629137473124822,2.9801151668376415
2.9490129430575136,1.1519408496514585,0.0,1.004633631580593,8.045731809528911,1.7351590336415028,2.760494383156729
1.4347487499051808,1.7763568394002505e-15,4.63164397242927,0.3987230038667526,1.6799351111184677,1.5485763838907507,2.413196115425612
1.922972421835011,2.4960297447560054,5.161862183924926,0.0,3.7291992833648027,1.8362316528751392,1.4625557428301763
1.674144517797013,0.0,3.36397212138305,3.6227421554680705,5.347584258396301,2.1512511487487638,1.9718184755777333
1.5562245374303503,0.7107365823892418,0.0,3.7862389531437777,1.5529909398935644,1.5211370972279172,8.666912057927032
2.920478463275362,0.0,1.866257972218513,0.0,3.113707161326326,2.681474257172116,2.1692948337509392
8.907487681585467,1.1020588908229196,0.0,0.0,3.6493204857474457,1.8763843804574456,1.7654559060544397
2.6449308109434666,1.1102230246251565e-16,0.0,0.3979559017713059,3.1766496227485943,2.9219144139342244,1.598750135180116
5.237504741915487,0.0,2.5691032543633594,6.294347791206227,2.4885640594275813,2.219665816965831,1.650171140333485
3.122234382721794,0.0,6.3945513984115845,3.755254067987903,2.380523189755636,1.7296827191523485,2.0128356702700922
1.4567819339634254,0.9898542961398158,0.0,0.0,5.600817956627436,2.823901102696823,1.5421609765947781
2.608396290956488,1.8412604424527605,0.0,0.0,1.9788084271889461,7.527514480703981,1.4250577255197436
5.802719581899119,8.881784197001252e-16,0.0,0.9904535468034225,5.243151248219111,2.165661225663903,1.7774995268377192
1.953416610441624,1.193657671760735,0.9867593773140512,5.27882357627235,1.99589586066241,1.6251629467826212,1.6850835109204396
1.7355179945703372,0.0,0.5767821495097333,2.7534712964199146,2.1577583020702154,5.491507914638886,1.8625166518217526
1.5751977710409373,0.6479305159977585,4.578986720748002,3.237241658996975,3.772960789794146,2.130791669722449,1.6505543730297685
1.5936256731998604,2.6988096928188243,2.762715817786012,0.0,3.69791051208011,1.9791493685488797,2.061828334032125
2.422100718148709,0.5820678541158134,1.277010630159105,2.845376349173779,3.300199691800641,1.977596704805026,3.036528110434058
3.482618373459303,0.0,0.29792450240415497,2.839532695019036,3.8394113618303436,3.6884226074948994,2.2133965584438537
1.506489091818309,0.0,3.7919069062972546,3.0221915803078985,2.649467753340312,8.018506508151455,1.6033044429775876
1.6826457266862496,0.0,0.0,1.9975702107733864,2.028581672451116,2.6930642589487186,1.4298788377174148
1.7050544625267894,1.5018079394258892,0.0,0.0,1.6010355024898122,1.980312787170889,1.4826629761520596
15.921099640720513,0.0,0.0,0.7568109643737223,8.411133653000373,1.9217393790434705,2.3058930059086786
1.6657824976063862,0.0,0.0,0.6315634284789797,4.486384566196906,2.117661770440683,2.227421026099361
2.0940615871144614,0.0,0.0,9.02033722882935,2.7743782567060333,1.8378395304025092,1.8891483317052227
1.6942178181341134,1.4627686650947291,5.909288120471311,3.9755754814401065,5.199539576117798,11.50753974858111,1.8514345850543348
4.3179326975212176,8.881784197001252e-16,3.7715122467297175,2.6755471181200754,3.9904600813888567,1.5694811656042567,1.667703470955799
2.9787773716902612,1.6355015923116478,10.077543341016064,0.0,2.397467840019403,4.978765345412982,1.4567437623842519
2.069965063237674,0.7842279737759061,7.358803036658513,0.0,9.272862077970137,2.3429016369658138,7.485716861677733
2.7227726906082297,2.637139623647131,2.4947849699710423,0.0,4.663916735606827,4.519464747660774,2.0486542400118313
3.829361965778977,0.0,0.0,7.0444762500097955,6.040949895016492,3.9445390490518735,1.74411700619196
1.7049962437402935,0.0,2.949108242274097,0.5333933370170252,3.516232162519899,1.7335776022235903,1.40506340685685
6.0387557908324645,0.0,3.910206920673388,2.825269962081207,7.984623708197459,2.4904828506425996,1.3961810948919782
2.1582550530710867,1.8200521577093316,0.0,1.1102230246251565e-16,4.10559835716082,2.726888685089632,1.9254654531019872
4.992297234417026,0.0,0.0,2.1083038643209826,3.0607854803146983,2.4965190277568414,1.6151287730996768
1.5058351099608447,0.0,6.763405506789457,0.6265841422984603,5.169643064213801,2.840407245138326,1.6175110133975148
2.0609117181864467,1.0381436366583225,2.0520543463265137,0.0,8.200096056631818,5.084908318072237,8.318151378209595
2.3098537907931123,0.0,5.177378869498151,0.0,2.796278428039779,2.8361950195852694,1.500222942825583
1.7488855732632087,1.6267601697678287,0.0,1.7763568394002505e-15,2.2071188445497993,1.4858378538829198,2.38419210059373
1.7057467953139296,0.0,0.0,1.1102230246251565e-16,3.0413164656238747,1.884654189615669,1.4816775453938626
3.745269695384571,0.0,5.191479522327549,1.9955106632749267,3.6398881450653238,1.957343658936889,2.9190063188001085
1.9698217256893735,0.0,9.238245199055497,2.673213714296368,13.211353370000916,1.8973419275916137,1.4116721363276081
2.831163536907103,0.0,8.457710257524216,3.397532413986937,2.6636756035603435,1.3301604760790637,1.147385613314845
1.9835121631396615,0.6576344845708414,0.0,4.742552034548203,1.8321339338751201,2.0910935761885288,2.0426591937726393
1.5079646069641457,0.0,1.1090712813581025,4.567354783358893,3.119113608036165,5.972137490928727,2.866082721222364
1.730610811485189,0.0,0.0,4.314000319948836,3.8198825278258415,1.6791672940182032,1.607442136210442
2.9095454482746685,0.0,3.6792626352642834,0.0,2.0818173131807916,1.8781193565285506,1.8563529494978448
1.62434297061631,0.0,6.083654225474162,0.0,2.8628312937920826,10.935217487718544,1.87791169740613
1.6825186136948935,0.0,0.0,3.479291935958746,1.6484123446920713,2.8164758720127936,2.089102712929051
1.4565603774996547,1.4355231867012679,0.0,2.1479239705842845,3.0504883645753336,1.6864406007948083,1.8071891639305249
2.5991542858451577,0.0,0.0,4.63514926207445,3.1730334179441724,1.547464562451956,1.6531985500809459
2.110942067421472,2.2756595466015272,0.0,2.383927706156078,1.6687632130962105,2.9059534378738388,2.9453717109430047
2.2757205760343715,0.0,0.0,0.0,3.8509086385685083,1.7699165852660905,1.4756180468363738
2.999311439533396,3.552713678800501e-15,0.0,6.168065827385482,3.1702737743238596,3.32723982720836,1.6547693845669742
1.4805473992355258,0.0,0.0,0.0,3.1959725529885303,2.5053665568091215,2.2465166155380984
1.7233070814582954,0.0,0.0,3.883295566013129,2.464105500590965,6.85317399209564,1.6126241275232005
2.3853826707908192,0.0,2.578137539277255,8.881784197001252e-16,7.4485779673640335,8.044689956390547,1.429986130692937
1.4240820287299694,0.9530600540645152,0.0,5.135501599872782,2.3621563210484045,2.353432151837542,1.653653252186271
2.5699437011445543,0.0,3.1421180979488583,1.3240017007191718,2.778199437031724,1.773274626870614,1.5969422981814267
1.8246515986482506,0.0,4.8329115007910755,0.0,2.395392258118606,1.964415999226172,2.981890332834019
1.8081485177892915,0.0,2.668238948181318,2.7353363346516146,1.903305035674649,1.8117690890766873,1.9689021962394002
3.0740828520225216,0.0,8.411213297406047,0.0,3.1046709037022584,2.705930183149259,2.1651185909322477
2.3384505031637994,3.552713678800501e-15,0.9328459759420029,4.469605506995195,1.5984875700397767,2.325012178999534,2.3225103131228564
1.816620699206906,0.0,1.1641079547757551,3.601753501168856,2.1816503373503235,2.4427162315938733,1.2964493867063063
2.1101575472629355,2.622662273659277,0.0,1.3095260793064112,3.0388357752303357,1.7294481545717408,2.2602636411502104
2.222436951630976,0.0,1.4817887600340036,3.437489072479261,1.5350924811438227,2.8564122865855013,1.7410600646212082
2.6062926404735367,0.595463789246331,8.881784197001252e-16,5.151686724607704,3.037794238873673,2.4440251782046003,1.3254649669314877
2.9459529551541843,0.0,5.159402646822706,0.0,5.863689099770379,1.957482798941164,2.039800495205477
1.895362934057444,0.0,0.0,0.8012482197304984,2.167627864583018,2.63488005462924,1.4683739326408658
2.674787933651283,0.0,3.999378676705942,5.41599333285237,2.994064427146442,2.5683897984909034,2.896925736511964
1.6649607709631848,0.0,5.814174531094479,0.0,3.1299075321961145,1.8008578190566533,1.5593693432258127
1.4733709481263566,0.0,0.0,4.598769393075617,1.5007642570099329,3.1728761493023336,1.9584488627682854
1.418620974550085,0.0,3.6214212267476715,4.507573000976253,2.0067162948891886,1.8693926058922712,1.5642185512744349
2.769637010068578,0.0,0.0,0.0,1.5870249592588828,4.590709974163868,1.6926643461761388
2.0908581618483595,8.881784197001252e-16,4.673230485269903,0.0,1.955710952409864,1.7649440247303712,1.6423642545589274
3.004225379832963,1.5384655217848007,3.552713678800501e-15,3.563173950605463,1.960151042560072,2.481011033225781,1.586333831084532
2.1745447555761315,0.0,0.0,0.9017968557158234,9.13293070079925,3.0128162177305486,1.9727980681258097
2.973635445076583,0.0,0.0,0.0,2.4764654534065524,2.566007776280606,1.3619762756803782
2.505989205819174,0.0,0.0,0.0,4.928170272914073,2.349973339007248,1.5929798137355784
2.729475415543243,0.0,2.6685023404460235,4.3347581940323385,2.957185174605319,4.829563212197842,2.8523667323964994
1.4239576533413842,0.5710350901253634,5.071217064824117,1.7763568394002505e-15,2.6540151381098616,2.0150177143165924,2.1872743768763865
1.9770964556108852,0.0,6.579179606882001,8.881784197001252e-16,3.0699671005216436,2.27075069139751,1.9273357349678175
2.7181154272570347,0.0,0.0,0.0,3.0191634589885283,1.8624351904844343,2.7325175402536273
2.635666530346848,2.3914104682413018,3.268337244775393,0.0,2.8742695381701875,2.8365172833359478,1.468617027621398
1.8452127279266568,0.0,2.4753167310876627,2.7124180664368622,2.1089286405065883,1.9353793563636363,1.42592756292115
2.016882187806299,0.0,3.555898121497975,1.2869683218999177,3.0909602041810738,3.868071379025421,2.914610343453993
1.6024816061221743,0.0,6.771557007295653,4.222865085036071,5.3507138765303806,1.3647363460635609,2.6965127976636505
2.294193347950086,0.747875091665902,1.761001989599143,0.0,6.766471657042251,2.1894524482675264,7.361273832555082
1.9403658574264497,1.1102230246251565e-16,0.0,2.2411581547574775,3.5768209317986934,4.366884726188723,1.3483597018070286
1.537641351019452,0.0,5.914513720244741,2.9839310414331104,5.027839068732574,1.4349200202908954,1.6224438217881834
1.4348301050152945,2.1709719851303526,0.0,5.223295404605374,3.315959448342195,1.6674278576850647,2.119049332598256
1.813248011755256,0.0,0.0,1.7763568394002505e-15,2.664781903390314,8.295155552927982,1.411849312393805
1.657773322414744,0.0,0.0,0.0,1.8230650034680325,1.7116040293612196,1.682617991066264
2.0959316129514636,0.0,2.304522606364364,3.5524078356576476,4.660146908927638,2.1781649177619604,2.0624908656594734
3.0344182169274645,0.0,1.3105550111299284,3.306416296129317,2.139838057582567,1.4546415465631264,2.5640509141099703
2.493297842955208,0.0,3.9856502178086743,2.2826072038036194,3.2342841448523765,2.2051700640817513,11.033915499853503
1.7399359871599958,0.0,0.0,2.751494089788833,12.71495558876662,2.913790806374687,1.5978690300296372
1.6236788819613546,1.73536394706588,0.0,1.4600870173551566,7.5828161189364325,1.4111727454993501,1.659769280524169
10.691253396424608,0.0,3.7392984345770266,3.309331094898956,3.108998158764136,2.827261186677072,1.432388442034135
2.653513405192669,1.4999427075276048,0.0,0.0,2.9779079569329547,2.976707350930014,1.7251321625431388
1.3888546277158662,0.0,3.552713678800501e-15,0.0,3.0531404595153067,3.277464707296561,1.6415631179689947
2.411871778848415,0.0,0.0,3.178168945352156,3.2777323104621248,3.023792214087204,1.189967571032029
1.5780756747815223,0.9136893736208045,3.4816886696983516,3.911346915420331,3.068315578373826,1.641967811257625,1.4461184552986448
5.621391514661152,0.0,6.785588001772043,2.3116659966773248,7.787889661222358,1.694637013839317,1.7005110613256518
2.6701631605161587,0.0,2.9412874275724703,7.480894264934054,1.938380763726654,9.240409649193934,1.6427690532472425
1.6509202877905087,1.0933297408578804,1.6369512634189716,7.655870630019832,2.812110072801016,1.505631401287244,2.038926729023429
2.342266760418493,0.0,2.759365225849256,0.0,1.652628022557077,11.877573395772481,2.9721424098514477
5.030407765178715,1.359730264496899,4.357312717831427,4.585724824055427,7.923379573469879,1.8796909135516817,1.2923926928167697
3.059339571762187,0.0,3.643560496818262,2.4596839475485135,14.391434998608766,7.965497028946039,1.8431319168904574
2.137315767464461,0.0,0.8382610187105539,0.6250673316457553,6.033070860779169,1.4514115125294602,2.118685275344257
1.614276350647692,0.0,1.160491427939504,2.4248307120683776,7.342773460040482,1.589381322651328,2.7770817756870327
2.5839633638645543,1.0654484474142984,0.0,0.0,2.1015180654116903,6.438225788220909,1.7494661823770385
1.9233505882390705,8.881784197001252e-16,0.0,3.8366337000044677,3.7505306409736026,2.0525399952120864,1.7650089028808191
2.7667618882670295,1.1533473000688907,0.0,0.7290528345595554,2.206303851691212,2.3439903073061035,1.6366103792152722
1.6801821292270698,1.1102230246251565e-16,1.5916341941556507,0.0,10.001561864405794,1.5539208524141743,2.8811572651654807
2.7374848613597482,0.0,2.8981653277118506,3.1369075792147743,6.45106664349425,1.7002733209382528,1.7345942493441002
4.539604844720892,0.0,1.5890633150022033,0.0,3.226961371641538,2.1939874692189587,8.556161496701405
3.8188887428933,0.7814377926940748,3.3661874895149837,6.1982266675378925,2.765123766557422,1.6672660925433047,2.887148832929645
2.065149642662559,0.0,0.0,2.174495939874696,7.27462495089729,1.8566698985782706,1.4661709826331137
1.6501140522068785,0.0,0.0,0.0,14.912479847413824,2.6182210505231915,1.529278996395906
1.5396941394240613,0.8807826533214519,4.0951365575926415,1.7148426580366458,4.836297379528875,1.5951197266562305,2.67612912834116
2.1480584230750437,0.0,0.0,3.370129325547586,1.614045535214733,2.293604642636853,1.488707529557368
0.7359039464859152,0.8890128010780914,5.118228706234936,5.084699262093651,1.6411355189045758,1.830389813863339,1.7517850072277599
1.801238278496049,0.0,3.0451319956443172,1.76919149848138,3.357418975030059,1.5465976036040279,1.4505977002501518
1.2721869099393053,1.1102230246251565e-16,0.0,2.842180254921961,8.363996700475914,2.611932899447735,2.3288794439213105
1.6335221017309813,0.6728019497196798,0.0,0.0,10.408750328424778,2.6540136397522,2.1882682977261916
