Label,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
0,11.987957162815524,14.109630009323421,4.409193866139458,4.635296178801354,10.140000000000015,10.600000000000009,15.589582,13.079425,1896.8392,0.39497343,0.09801787,49.492966,0.7517527,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,26.730000000000018,10.600000000000009,32.147953,13.013486,1896.8707,0.6174365,-0.042374503,50.36843,0.0072915456,-9999,-9999,79.8858871459961,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,15.670000000000016,16.13000000000001,16.985113,18.045507,1896.8348,0.26323533,0.087493554,50.247578,0.0065838182,-9999,-9999,-9999,-9999,-9999,-9999
0,15.086683904628789,12.525706089617392,4.733862698295532,4.850481626614088,10.140000000000015,16.13000000000001,14.093089,21.15072,1896.8254,0.3655898,0.06520873,50.173424,0.56851816,-9999,-9999,-9999,-9999,-9999,-9999
0,12.373934117403332,10.991516369398967,2.0642499902529177,1.8991085577021534,10.140000000000015,10.600000000000009,15.531974,12.058936,1896.837,0.24483751,-0.08248388,44.788857,1.2319095,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,26.730000000000018,-5.989999999999995,28.639116,-0.5213075,1859.8076,0.4859332,-0.04090475,50.079815,0.008516336,-9999,-9999,-9999,-9999,-9999,-9999
0,10.486636796303088,12.657243860545973,3.812403890996441,4.5711240182523,15.670000000000016,16.13000000000001,20.067825,20.102734,1896.8358,0.36430392,0.1963848,49.300007,0.43236804,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,0.0,0.0,0.0,10.140000000000015,10.600000000000009,12.620322,13.526541,1896.8246,0.3915055,0.0018475738,50.116573,0.0068546045,-9999,-9999,-9999,-9999,-9999,-9999
0,11.747048653432731,2.660182681852216,7.791622124200005,1.690231674337946,4.610000000000014,5.070000000000007,6.23913,10.255095,1896.8119,0.31303525,0.16649303,49.730995,0.049480483,-9999,-9999,-9999,-9999,-9999,-9999
0,2.7649999999999864,0.0,2.6574705821199953,0.0,65.44,-28.11,62.123425,-22.967701,1859.7748,2.8901753,-0.9221755,44.07422,0.066910096,-9999,-9999,-9999,-9999,-9999,-9999
0,13.774120661588531,14.848007442077877,6.507943418157475,5.856039670662615,10.140000000000015,10.600000000000009,14.368546,13.697592,1896.8302,0.2679545,0.01196851,49.837406,0.61823046,-9999,-9999,-9999,-9999,-9999,-9999
0,2.7650000000000006,3.910300499961609,2.492492268296371,1.192389862363034,59.910000000000025,-5.989999999999995,57.846542,-4.343268,1859.7059,2.2143662,-0.23052326,45.042778,0.061387483,-36.853214263916016,-9999,-59.07411193847656,-9999,29.22123146057129,-9999
0,2.7650000000000006,0.0,0.5356468148708455,3.473711880020912e-07,26.730000000000018,16.13000000000001,28.947304,18.304436,1896.836,0.771498,0.0047642696,47.65523,0.02639847,-13.693212509155273,-9999,-35.91411209106445,-9999,48.551231384277344,-9999
0,15.686958905010878,9.572003100677257,7.368211114238542,4.117549692483737,10.140000000000015,-0.45999999999999375,15.845974,4.079049,1896.8433,0.5209575,0.04633024,49.465424,0.32843503,-60.013214111328125,-9999,-9999,-9999,-9999,-9999
0,7.768288700436754,7.243150757017895,2.476601397551856,3.219861062521146,4.610000000000014,5.070000000000007,9.851403,5.775282,1896.8328,0.3840208,0.004861862,50.07763,0.21653183,-83.17321014404297,-81.41191864013672,-128.55410766601562,-175.10841369628906,9.891231536865234,125.14466857910156
0,0.0,0.0,0.0,0.0,-0.9199999999999875,16.13000000000001,5.194949,20.481611,1896.8137,0.29461214,0.050641626,50.046276,0.008479769,-9999,-9999,-9999,-9999,-9999,-9999
0,0.0,2.7650000000000006,4.479890087427697e-07,1.1027431360892241,15.670000000000016,-0.45999999999999375,18.448069,5.231058,1896.8429,0.25537792,0.08534501,50.393597,0.0058182874,9.466787338256836,-174.05191040039062,-12.754112243652344,-9999,29.22123146057129,-9999
0,10.13367738207363,6.931249263879111,3.907586044156793,1.8514060346856174,32.26000000000002,5.070000000000007,32.661293,9.755425,1896.8544,1.0055128,0.11357578,61.500084,0.46052918,-9999,-9999,-9999,-9999,-9999,-9999
0,2.6068669999744056,2.6068669999744056,1.2817589838059995,0.7561183865293514,43.32000000000002,49.31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,5.452653533423472,6.8971217829533,1.8013990692040298,3.009590078248787,59.910000000000025,54.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,6.594909821639381,25.209900030653746,2.6110443822610216,4.4377552185812705,-61.75,-0.45999999999999375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.887983295675726,10.748387992831502,2.2579389650698007,2.491357279589925,32.26000000000002,27.190000000000012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,23.226,7.840128123953079,5.97688562143115,2.10882103215459,70.97000000000003,-94.47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,3.8001290182776173,7.600258036555223,0.9958956715752341,1.6555240097785284,-122.58,-22.58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,8.357481642712946,6.671896991670032,3.5664929869451276,5.300931355747849,170.51,-28.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,2.7650000000000006,5.530000000000001,0.9727553785587314,1.9455107571174788,-34.099999999999994,93.55000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,2.7650000000000006,0.0,0.8114338955186967,8.354853228503223e-07,-72.80999999999999,54.84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,5.71044875644638,7.077006782531724,2.2477625877675815,3.3487045847613826,15.670000000000016,-5.989999999999995,18.545929,-0.5256264,1859.8309,0.5245036,-0.09409739,49.472794,0.16453402,55.78678894042969,-9999,-9999,-9999,-9999,-9999
0,13.440967743763428,14.985147554235901,3.0591456446999854,3.57807129899467,15.670000000000016,16.13000000000001,18.661417,18.370857,1896.8278,0.2245598,0.022346482,50.30742,0.6646754,-9999,-9999,-9999,-9999,-9999,-9999
0,9.807919200319711,10.948841399892503,4.765097064729105,6.522335646753629,10.140000000000015,-5.989999999999995,15.527916,-1.7309016,1859.8251,0.6010469,-0.17111476,49.09964,0.40421903,-9999,-9999,-9999,-9999,-9999,-9999
0,8.629943993638276,11.09755528633822,3.4875779337802135,3.5016822785856396,21.200000000000017,-11.519999999999996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,10.70937007297815,10.122166139715356,3.483381682637268,4.021066059410489,32.26000000000002,-0.45999999999999375,36.07505,4.830049,1896.8522,0.9233009,0.040145677,48.77019,0.67151505,-9999,-9999,-9999,-9999,-9999,-9999
0,8.725835203577939,9.212903993855575,4.316801700871708,3.82934022151551,10.140000000000015,27.190000000000012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
