Label,gpz,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
1,6.719301,6.280872630455104,4.283519580905404,1.8893666614855054,1.094790813961537,-105.99,-17.049999999999997,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,6.719301,6.911681904251826,5.546336815503178,2.0546649598055082,1.4572050301066404,-17.50999999999999,-17.049999999999997,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,40.894962,10.240584875724068,8.654873878626692,4.693195739245806,2.7992086892875583,-11.97999999999999,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,43.255573,9.553265066850184,9.488964267563334,2.5092269795153626,1.5483096224320163,-0.9199999999999875,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,43.255573,17.487395460731136,6.385493977237262,3.9943323337356382,1.5434605186244437,-155.76,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,33.108013,8.510392031429342,10.868445232368364,1.538173403723172,1.7786020963023013,-6.449999999999989,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,73.06644,10.454863966382135,11.381362933419803,4.740560974329845,3.005456802465292,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,21.933718,9.157786859279922,7.611337396279317,1.8469919170869582,1.6010587436629797,-11.97999999999999,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,33.324047,19.21763294477236,10.843451480040846,3.2197133578403125,2.5309832159763874,4.610000000000014,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,75.460724,11.844131734222595,9.58173858911136,3.0218262797442823,2.95346189643092,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,13.080862,8.637975585877879,7.134341050315877,1.862322434507961,1.4768165036393677,-6.449999999999989,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,36.40869,9.841367727607786,9.659345215903613,1.6379480802055364,1.5900260582405992,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,36.40869,8.442226509029007,5.46101601057611,1.5128586962637889,1.415664972375859,-56.22,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,43.68712,10.06939287588328,9.907809495544413,2.009197654692948,1.8049167279970313,-0.9199999999999875,5.070000000000007,4.16872,6.7483587,1896.8125,-0.5467134,-0.08906986,49.562206,0.9898284,-9999,-9999,-9999,-9999,-9999,-9999
1,57.624992,9.781832048354861,9.571143342824248,1.7514613487696287,2.148380119515447,4.610000000000014,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,18.130749,10.093722875780552,6.75714308261183,3.0926169140326256,2.6128771348714386,-0.9199999999999875,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,60.407333,13.328971270825976,9.140396565616356,3.3617116521840043,1.7542595160835097,-6.449999999999989,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,41.814877,10.862735764199934,10.190480090809041,1.6718847525453517,1.8739925045219843,-11.97999999999999,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,35.923664,9.099490660523664,9.569931568121184,1.5037698932342538,1.8652706906558671,4.610000000000014,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,33.257458,9.931833717702576,10.863846507453058,1.9946945247480297,2.055671926793468,-0.9199999999999875,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,10.5056,9.287867833302156,7.9872954677343015,2.6762411257410235,1.9664256748969293,-56.22,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,64.400085,9.9877997577044,9.563895440666426,1.6475514528929862,1.5487217269163907,10.140000000000015,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,52.725407,11.09802005025278,11.706339158430131,1.969197866290782,1.6893643402567853,4.610000000000014,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,33.140015,13.38610429936991,7.1813188368632135,2.041516361652693,2.059680287063741,-0.9199999999999875,-0.45999999999999375,1.1282247,4.9229264,1896.805,-0.51082486,-0.14300784,49.29073,1.0182718,-9999,-9999,-9999,-9999,-9999,-9999
