label,wew_x,wew_y,wid_x,wid_y
1,16.11170646598776,16.5906732271485,2.602991961518351,8.092922662688142
1,1.615900362834374,11.120775872213237,2.784786609727419,10.746323278219393
1,2.4820656647785246,11.685555750346005,1.4282547617082166,9.484164465955027
1,2.9498160369071376,10.591147948740023,1.7498919686453023,10.247181670255696
1,2.30342633606854,9.41117376668111,2.0412125425782772,11.949792769007429
1,14.677436752418197,14.833091893562631,1.6627824918182663,6.809017955612156
1,1.479470440050623,7.789991876600387,1.7145419184564652,11.520257277264907
1,1.9716066884761305,11.26201972044064,2.107361836820739,9.050822686838684
1,1.6122797939500384,9.241665685172148,1.4938978102018396,8.795121137875476
1,1.849069375304128,11.161224182718295,1.9610777831261657,12.872034331077721
1,1.5994189299771178,11.31962768822368,2.786555032590676,12.019801971642464
1,1.604482309878733,7.39849223331274,1.7736148402778087,8.923999126886258
1,2.4341171294740263,8.56703916181081,2.367215057723904,8.919600295977393
1,1.583804743606393,9.363420127727915,1.4380429521486866,9.792633033479559
1,1.4589400040472655,7.989845352070342,1.7887374963176037,7.098030202105372
1,4.8895736924745625,11.008742832403708,1.5013884837305371,8.017624336422855
1,1.8868659278909,10.664707403393685,2.307028124732782,10.850355938862098
1,1.6917141982557304,9.030452185060652,1.712115357354864,9.437074576136165
1,2.41520811516682,9.953959602518657,1.7370529550554445,10.785734832228052
1,2.1268135991532,8.86131095102939,1.4488875217339012,7.369732193517391
1,1.5712149148190504,10.356666988009971,1.4635547463392458,11.275030432034656
1,2.4987244646516755,12.06281464392062,2.931353178941794,10.901852006739604
1,2.589017383738058,8.737698623154781,1.388443428747833,9.558512333239488
1,2.18397001492956,12.70720163797576,3.0949946260619536,10.847415612072542
1,1.7942120598150293,12.14499610862001,1.6559285462089797,10.28621108962124
1,2.5492300045414527,9.153437878742611,2.4950519715062156,10.539914610659801
1,1.5807551322566833,9.916271898070594,1.5743452842765469,10.97484382932893
1,1.643029875101181,10.72404280190517,2.250671350226647,9.978168700948544
1,1.7754998343865724,15.399742196749703,1.4746320974128762,10.2596014257779
1,1.6466532900234105,10.660107907132835,1.6191792049881133,10.605270624694647
1,1.9513478963621933,8.283002944171455,1.6087448705753458,10.065838705490625
1,1.6926044649927432,11.508892520203146,1.63168770415296,12.747579176385727
1,2.6442721192519554,9.434976494452567,1.6128749718685051,10.76144324845489
1,3.0459167444369006,11.134236570147053,1.8010803005242615,9.757699318999332
1,4.379740648368346,12.162363956283883,1.6984646232704346,10.152247629028283
1,2.0294932375487686,10.563441968516809,2.8776830717979407,11.023071683216678
1,1.6522852491234026,12.281049086566941,2.60933678201327,10.720125025183036
1,2.899698022428842,10.285181087370315,1.5310942930883864,8.821421016480285
1,1.5133392230801352,10.361818399349751,2.4590567885681978,8.753700403807834
1,5.784087924143209,11.685555750346005,1.6467061941533605,8.178980300135223
1,2.6996555205383928,9.720852894679563,1.6071667796724693,10.388291400525027
1,1.8430144566759454,11.561810538956562,2.0656290671202058,10.510107449311535
1,2.8218136183496925,11.103722991973491,2.021754571146591,13.084040942612432
1,4.463145260449344,12.43904362257247,1.6287905229840403,8.974303751472394
1,3.3048786337366347,12.921753518776006,1.9801790311979979,10.604775327653106
1,1.8733264111399512,10.709011299929173,1.5995120943936123,11.092848305179032
1,1.862588271275434,9.47121815466909,2.3089116318870992,9.641884463111971
1,3.305184282453678,10.572058823529414,1.7341878106245718,10.794913598638765
1,1.62760094683482,5.762548105206582,2.32203961569662,10.804287673556455
1,7.292991098786881,12.88384129324124,1.8602138013973675,9.499198180633492
1,2.1572153144720168,10.40166579951436,1.7684942911631798,9.004573540207165
1,1.4494109953705219,7.7556986246904165,1.53776210587394,7.9169570078700575
1,2.646045347917299,10.636268938753853,1.5635217550581435,9.752261224967265
1,5.64907919918433,10.714106381321203,2.728142064341235,10.817185876719192
1,2.148344455942863,9.65069064310368,1.8591693030881633,11.195879207200402
1,4.005177916937293,11.479427296765657,1.8305540027798712,13.11864070796557
1,1.7455185023673045,10.763987983613953,1.7698740186035582,9.145847259004933
1,2.37203652652663,11.045186391149274,1.634976418092165,11.190814719530167
1,1.9204738560119716,9.18659105559785,2.2710285912547477,10.49201147292507
1,1.9071386869557863,9.733829405449766,1.6385744723504347,8.977432321813719
1,8.710246463707936,14.263701328301517,1.5297221348991512,7.118603999949238
1,2.9723534711624318,11.165581758242608,1.4943286664006588,9.204771371413852
1,1.8267394669603256,7.410697703569229,1.6011999033028397,9.361531348403721
1,2.4088112558345878,10.051390640532972,2.787217378920283,10.797670176940954
1,3.696240937600674,10.482946516093643,2.217263345225884,11.425437782941012
1,4.78557774742231,11.236326305060407,2.599789136725991,9.82571419817065
1,1.1164234439804859,7.820600999923219,1.348672736002499,9.232781744956393
1,1.8602005167835343,8.840316107973115,1.5699278385703346,10.461627178513977
1,2.880406180837216,11.853558024400856,1.43811978430801,9.04692811954932
1,2.0379499422365024,12.088674311245223,1.6064085309073641,10.21804383051987
1,1.91230009823977,9.909422647117797,1.5239078441167462,10.610956589158924
1,2.2185594856177904,12.2944080488177,1.7131950988128037,11.10789974772709
1,1.652710743737229,9.13437335251904,2.032680294119955,7.430714224681828
1,1.50652145928255,12.40846914975285,1.6352034221134657,11.468742295283928
1,3.603080415739208,11.397303785796101,1.6937875131902758,10.420945267604877
1,8.138785887707925,12.311575677068065,2.247078411423419,5.928558162855377
1,7.926413257573755,11.634446938103917,1.6191524550215048,9.832776396657595
1,2.1222989504227048,11.320524627574642,2.0542741690367072,10.49090419091378
1,7.423932771110597,15.628805913664925,2.477621108230127,10.48161257070639
1,1.5069739262825208,9.298931714690822,1.9827107608816559,9.306749229072517
1,2.094028338666845,8.232211578866544,1.4936407711983748,7.363113878202585
1,2.7797218149893714,9.51992287414434,2.502056302935235,10.213342877664127
1,2.1726267872547904,9.883606015574163,1.395470017058144,9.774223669419674
1,1.5714577140778416,11.395741987999894,1.7322974744053645,10.31493154327174
1,2.6905939118691347,10.907714971420038,1.5464486044276498,9.595309421863787
1,1.7087143979615376,10.244452736122271,2.0749833821041115,12.035511831959289
1,2.1504576826009902,10.748387992831505,1.797096133205963,8.384909398684202
1,2.1586513433803476,11.721899984665166,1.5398906934508123,10.858191707332708
1,1.58588234775778,11.228141882645737,2.0634897919606763,11.817041415547962
1,1.6541992222608994,8.886319798181674,1.7362499504390714,11.34062052486057
1,2.453469015983153,12.301759229940785,1.4764847712648939,11.309899859399184
1,3.21867999043604,12.887749715017831,1.9428659629430087,10.181778781883997
1,2.256804675458017,8.779839534326396,1.5663563133745235,9.063787300940287
1,1.5300926977514107,12.3260254745802,2.0435490475955227,10.884812538578698
1,2.9880856707664463,10.97364061943184,1.81801819293582,11.597221791616759
1,1.7211933440515559,9.212302714401822,2.1921329975743222,8.965933166401518
1,2.7364264561274583,10.734701858924637,2.72299579923397,9.514171745349149
1,5.333025800767771,11.893108256465172,2.4035918936556495,9.285777081106355
1,1.6698674585591538,9.802929162245336,1.464345720364561,8.139438663691744
1,2.9490129430575136,14.321153318506322,2.84565632099624,11.813547033067548
1,1.4347487499051808,8.20630444111487,2.997301429453133,11.242606681462034
1,1.922972421835011,9.533003263206465,1.8044894064951715,12.804006260985702
1,1.674144517797013,13.543797586394463,2.1471818206036994,12.438884719347813
1,1.5562245374303503,11.358513067896407,1.4911367550019592,10.666195429052854
1,2.920478463275362,11.258884024735796,1.441436703741388,11.187562993551445
1,8.907487681585467,16.498341840047882,1.7057241565168066,8.374597436976
1,2.6449308109434666,12.838629956627898,1.4257353004903188,10.893068745501191
1,5.237504741915487,11.835035819105332,1.307278232589457,6.082689666606947
1,3.122234382721794,9.493157535825477,1.6075199685172357,10.030200396801654
1,1.4567819339634254,9.493849532585212,1.8282217787004258,11.178088417293003
1,2.608396290956488,6.887060330794267,2.3061839022325414,12.645484921065263
1,5.802719581899119,12.544960720340082,1.6573793230713731,11.990890374330709
1,1.953416610441624,10.73441006318172,1.8534060214562307,13.780500215898485
1,1.7355179945703372,11.628624905271478,1.5506794529780255,9.144377968866994
1,1.5751977710409373,9.26263536413309,1.6510526800069358,10.12785443303105
1,1.5936256731998604,10.86538069624892,1.9684978954919197,14.316187511984905
1,2.422100718148709,8.633841347224127,1.6612790414872658,10.32193081007803
1,3.482618373459303,13.632021713597736,2.8390983851713707,10.195591988697865
1,1.506489091818309,10.785742440833644,2.9271016739253333,10.439962835182895
1,1.6826457266862496,13.610156032251144,1.7607556211372293,10.314635906753512
1,1.7050544625267894,8.941515808854783,1.7225216399725394,9.31669611825995
1,15.921099640720513,15.07581736211349,1.3303260249730302,7.275972427101765
1,1.6657824976063862,9.758823529411767,1.919679575883993,10.476541355410493
1,2.0940615871144614,11.682338999418015,2.3842651940171837,11.406568882987207
1,1.6942178181341134,8.140865801984281,1.5448956628311241,9.721225184247112
1,4.3179326975212176,12.06367766271961,2.007681734151359,12.440932440938663
1,2.9787773716902612,10.006953018956356,1.4546708544152747,10.41129719461335
1,2.069965063237674,9.757699318999332,2.0410301295552573,11.89310825646517
1,2.7227726906082297,9.255817362799881,2.4719303945328184,10.31840736542508
1,3.829361965778977,11.192440228249547,1.799059923469366,10.78349789121229
1,1.7049962437402935,9.606537160341274,2.9770996732966046,8.017681910929873
1,6.0387557908324645,11.239371864338114,1.4048079357586598,7.613271049693415
1,2.1582550530710867,11.220930162365226,2.636905410168201,12.887749715017831
1,4.992297234417026,11.405235483581674,2.863627548655861,10.619183996428351
1,1.5058351099608447,10.849762759503086,1.4575225283899857,11.493057684424107
1,2.0609117181864467,11.066769356953273,1.6920592679883066,10.185793243532878
1,2.3098537907931123,11.908083362955976,1.5525848533061015,10.094877372210663
1,1.7488855732632087,10.520959456523082,2.1302012731011,9.835910286945461
1,1.7057467953139296,8.841915565532975,2.4636626104447332,9.057256791906163
1,3.745269695384571,10.31595130971436,2.437074710772,10.696536914919825
1,1.9698217256893735,11.808632964360978,1.4682701588307694,9.809668487653857
1,2.831163536907103,10.727466536513223,1.7060821518030902,8.717161408985328
1,1.9835121631396615,12.212081558849832,1.9420609302905498,8.39038020592631
1,1.5079646069641457,11.995404212539997,1.5482218451702636,11.69686235231008
1,1.730610811485189,9.155016030489437,1.6226533563656653,8.689556666581352
1,2.9095454482746685,6.9584307378412085,2.6383204885864378,8.203466163687485
1,1.62434297061631,10.090788214764249,1.496272193980971,9.408151360888322
1,1.6825186136948935,9.935172670869896,1.4639215785050266,9.87468399494384
1,1.4565603774996547,9.764243592884014,1.4973491969203292,11.674388494169737
1,2.5991542858451577,13.556961643377182,2.141578542975068,9.529226618015757
1,2.110942067421472,8.821329005434306,2.3355626002194665,9.967069369642353
1,2.2757205760343715,10.184184736639457,1.6639677175346361,7.867840793381626
1,2.999311439533396,8.907472834361442,2.1120311122971853,9.749445705150087
1,1.4805473992355258,8.852074458691717,1.434762898936636,7.749341190636072
1,1.7233070814582954,12.06464942384244,2.6005175077084206,12.440585032693548
1,2.3853826707908192,10.529306392775721,2.9794951143744663,9.414119107356415
1,1.4240820287299694,8.333814262777189,2.0300891473129883,8.5193684625792
1,2.5699437011445543,8.423045055085487,2.95674475254963,8.669234097658226
1,1.8246515986482506,10.52095945652308,1.4130491432448051,10.508616834663725
1,1.8081485177892915,10.80387745826353,2.296236765133915,7.750543443030741
1,3.0740828520225216,11.120693077104933,2.831474665957004,9.885742104975815
1,2.3384505031637994,8.852171170437627,2.9622874805354487,11.596932414505646
1,1.816620699206906,10.873050161278968,1.4945326830835788,10.650588430224625
1,2.1101575472629355,8.87331397760609,2.8220457751647827,9.187000143932323
1,2.222436951630976,12.107050504296263,2.29872068981034,13.123640114736121
1,2.6062926404735367,15.48285554847077,2.125399548336746,9.90718769580132
1,2.9459529551541843,11.544231620629319,1.8215030335542672,10.233335406539354
1,1.895362934057444,11.001673950690018,2.4288671309778165,9.966071502682553
1,2.674787933651283,10.20449785749136,2.1325398623317375,11.469837319859614
1,1.6649607709631848,11.312454550212232,1.5885146574493183,12.441551747131193
1,1.4733709481263566,10.917201213234417,2.868526836791161,11.571923753952234
1,1.418620974550085,10.07886960213036,1.6671210860666696,6.223242904558278
1,2.769637010068578,7.834119767143696,1.2559740363058323,7.941441477059693
1,2.0908581618483595,8.886319798181674,1.5735646875161833,8.880582369542116
1,3.004225379832963,11.561659952592237,1.911368228543385,13.155964400436616
1,2.1745447555761315,8.374496840606806,2.3847017363041725,12.584716255133536
1,2.973635445076583,10.425211118716305,1.5846536811429108,13.023588978286524
1,2.505989205819174,10.928547742751345,2.94342949199541,14.664550829796921
1,2.729475415543243,8.510392031429344,3.0294412643898774,9.685614444071637
1,1.4239576533413842,10.24502047609255,2.716363137483971,8.043357065858068
1,1.9770964556108852,9.352633661398324,2.525635296539211,10.619183996428353
1,2.7181154272570347,9.75769931899933,1.4884594340169754,11.625622391941006
1,2.635666530346848,12.060184326437735,2.7671019697145582,9.26263536413309
1,1.8452127279266568,8.363839354626561,2.618394898072715,9.335714487922175
1,2.016882187806299,7.549909491731231,2.903654953217168,11.776624681498893
1,1.6024816061221743,10.93760352955166,1.6797655923470685,11.417727572285635
1,2.294193347950086,10.101154962398828,1.4421130036263354,9.921470588235293
1,1.9403658574264497,11.329576512269494,1.8314118185369206,10.702864455297775
1,1.537641351019452,10.098817105661126,1.5343484099897886,10.414731378557013
1,1.4348301050152945,9.720798467068962,1.5900820762926833,10.368670270743063
1,1.813248011755256,10.225798178484496,1.528337252883076,9.724960365487451
1,1.657773322414744,9.469426326783632,1.714129321407959,9.306749229072514
1,2.0959316129514636,10.814473146552265,1.6335219204445344,10.386246903959101
1,3.0344182169274645,10.82149708531744,1.4650867613747567,8.053145157656164
1,2.493297842955208,10.05768700920876,1.4988803959252477,8.249170920023934
1,1.7399359871599958,12.312162333681238,2.191123903071049,10.507994723112049
1,1.6236788819613546,8.434655046888404,1.6664621121184784,8.985186475527374
1,10.691253396424608,12.715994210049015,1.8566364200312329,9.934780055441593
1,2.653513405192669,10.327233683593862,2.274374720407584,12.766235958792066
1,1.3888546277158662,5.372580850950502,0.8374612695431848,6.514506888475905
1,2.411871778848415,7.441835226017232,2.0903304120995507,13.685787751876546
1,1.5780756747815223,11.675091210154726,1.5467676449067636,12.426977491741384
1,5.621391514661152,13.219540779168478,1.547969967346293,11.392144053020212
1,2.6701631605161587,10.386246903959103,1.5041748229324576,7.874184068841674
1,1.6509202877905087,9.689451962069862,1.8317515617915328,10.52063738908743
1,2.342266760418493,10.437438489506048,2.154794257732097,12.259149530951248
1,5.030407765178715,13.49134461400352,1.658392246891809,10.265981413394694
1,3.059339571762187,9.573817857346723,1.4805885837491035,6.035395825468543
1,2.137315767464461,7.520800000000002,1.5796045203253055,9.92692762943299
1,1.614276350647692,8.710003201447794,2.3284072237594904,10.193710157501437
1,2.5839633638645543,11.033650945295916,1.4999357262839128,11.056709802098846
1,1.9233505882390705,9.594191419812304,1.4243808665059088,9.719105011379504
1,2.7667618882670295,9.96277391091457,2.454139964399055,9.109354313012533
1,1.6801821292270698,11.596529987457453,1.5450827104534441,11.985565391336364
1,2.7374848613597482,8.841453199251593,2.789656752748877,9.033791232017078
1,4.539604844720892,9.652712746211895,1.700788020736318,9.227324416434815
1,3.8188887428933,16.002002041411366,1.7955983274271679,7.994628259024931
1,2.065149642662559,10.378870637470273,3.0399419615971746,10.172920189911618
1,1.6501140522068785,11.068628268117655,1.4828880118444137,10.556537829559948
1,1.5396941394240613,10.587842150606777,2.2669768218287896,12.005090920285724
1,2.1480584230750437,10.99364617187327,2.24351337632996,10.153377805409145
1,0.7359039464859152,5.675338636509127,1.1980914980235298,7.680519197810069
1,1.801238278496049,10.7849028837168,1.5517337832579177,9.443901273204572
1,1.2721869099393053,7.904976738195058,1.8570249978855746,9.918517336629746
1,1.6335221017309813,11.99625431737169,2.431304219925199,9.507551874539464
1,1.7234782938535347,8.308056831629186,2.0450182695302406,7.221053523458877
1,2.2148170398051272,9.228038252320077,2.6851732319318757,9.470332290367972
1,6.90648734462621,11.162349861812253,1.8998039521372558,10.286394606469266
1,2.8829036610294105,10.277698405556126,2.286033087006769,10.739633450150832
1,1.9766712547859548,10.234693156123441,2.285493416331521,11.165581758242608
1,1.309705092761341,9.816399039574883,1.216358337945133,7.642056287777236
1,2.5001076298283325,10.468754342412941,2.2370830207986505,9.59649631476253
1,2.9491820069646084,10.198055376937038,1.6860445626884526,13.369024955251309
1,1.557942515100701,10.863846507453063,1.6560251315687036,9.85267701883605
1,2.6321362436093123,8.545156522849657,2.2314440732695124,10.69239537007494
1,5.682470193304708,11.93157372121732,2.126229114953523,7.164948800137638
1,2.705619938742245,9.18650249527717,1.7807446030925709,9.18650249527717
1,1.5585046001120388,10.270588685051118,1.566973488396598,11.003692604644138
1,1.7590218297789302,10.439962835182895,1.4199577274850375,10.827323953775467
1,3.51914858843425,8.885244312513617,1.450422624901208,7.257210590547553
1,6.712289427923224,13.914956932739678,1.5094346613508054,10.492437276438684
1,1.6475938264637864,9.722282747286352,1.9108545840184286,10.515962950090534
1,2.7377791359317065,9.710360875545941,1.6977253384546493,10.091677156920262
1,2.641686915334115,10.576043676157926,2.645013736333058,7.336374036266146
1,1.558040150716691,9.906549601147717,2.0752443116227446,9.255145865949386
1,1.6969715533190635,7.948816118514157,2.1842158070308075,8.106233699652908
1,1.4562794293876555,9.031172058487206,1.7281878327700706,9.521056926623222
1,3.222726757780902,10.681080469690322,2.8013581321142405,11.041928092502689
1,2.954628689113964,10.16901878221688,1.82091972608553,10.137753469838618
1,2.5068753252337226,9.129236123562707,1.727744995852284,9.2675957141562
1,2.006622937543263,10.798381300657526,2.170084682853277,11.646335281669538
1,1.6743148241799128,10.289961523737592,2.766954041365415,8.175427514203768
1,10.30195081230259,16.058811742889723,1.5463162125286785,8.511696936295943
1,1.8486005830511545,8.072278482861899,1.6374949057391082,10.780291856388583
1,2.158722695391961,9.374287932424524,1.6707595768855024,10.146306803955813
1,1.9652965451140871,9.926653794484604,2.0875438737497634,7.47346077612121
1,3.2890949233575384,11.459749231004142,3.658501562912327,15.042591097862761
1,2.593357079163846,9.883773880007128,1.82468160570855,9.399192636722702
1,1.647100492437814,8.576446027629613,1.4597918928970133,9.349459705102952
1,2.6549209993741183,11.293852499191955,1.8164598186148342,9.551966046752726
1,1.4848839173387318,11.15974224363154,2.405449769679055,11.768555343035423
1,5.512647366838153,12.707954405211353,2.4458511185793883,11.748990795903376
1,1.476181944941783,7.931132412252337,1.423369030558276,10.730083949395048
1,2.094919881389536,12.049379321138968,1.9966002860427858,10.899073681332332
1,2.5602128298529916,10.439906560736722,2.307973590156667,9.778164717722527
1,3.7518442980057745,9.497273824683067,1.5392344762828962,10.187724044757065
1,2.0181389403417263,9.327589408499591,2.3390472726792093,6.952374661204047
1,1.61180042890898,7.531517480266218,2.029392385583575,8.443108958724205
1,1.5764421686851129,10.777984344383594,2.7203399350560526,10.049501400321402
1,3.779631930062696,10.931025639069633,2.0816013587042983,7.811296295855185
1,1.8629896353886972,9.386965364269756,2.559390424164127,9.11072444978993
1,12.017117057011438,16.728866418933276,2.852849977118408,10.096711898991442
1,1.5769287929357645,10.510184165424302,1.6508570213485714,11.930495530989417
1,1.5201060044397832,9.319321649133053,2.6701006232299154,9.437074576136164
1,2.6384761156306284,13.420911636816005,1.6114571453364561,11.499027849225897
1,1.9418575289138689,9.845186483038967,1.6024019419498081,11.574255437276978
1,3.0600605250310897,10.012563870543254,2.4647153432784474,11.221321188677717
1,2.0897545713985823,11.950891829167618,2.3694181004635206,9.44464668314962
1,1.9609803690037737,9.59947093124217,1.4300350066976866,9.135871209221337
1,1.7146819227788919,9.951541918717925,2.06206109828009,9.777940772984874
1,3.460323367577097,11.392448065670264,1.7521669607102517,9.47615244899988
1,1.6337479494209173,9.811413922511951,1.6510688785666032,9.670152169185688
1,1.5277312778718166,11.662270480056614,2.4430681575233617,13.13302234826394
1,2.089026879929544,9.282987538949035,1.5548865419455897,9.203806150647074
1,2.280038908896558,11.461781734413885,1.4663773905709838,9.52665642892845
1,2.522378717824148,10.818890643222161,1.4226933363083525,7.642612053480147
1,1.5427331690614339,8.981365430712637,2.931829935649689,9.635085624943873
1,2.584947341156895,9.006167830124811,2.0700408057936404,5.93630432039792
1,2.4077872951766666,9.451121786716314,2.133850530671503,9.967851365256395
1,2.997105648355915,11.693186126021333,2.8068298597162316,11.901838057031462
1,2.242879556026392,12.140811404550943,1.5209667099756112,8.555144620619144
1,3.3763270126551586,9.41247396684159,2.7227273161729504,9.720798467068962
1,2.961662932566528,9.72079846706896,1.6726921827496393,10.246764705882354
1,3.1928542393328674,10.939181402010563,1.4733264652142644,9.298211852412473
1,2.221445978485349,12.475643443165074,1.3925949187881164,5.213733999948805
1,1.4462395152678753,9.816399039574884,1.5194346540018788,10.127854433031047
1,4.324409478585296,10.678952022790554,2.273391312301682,13.612307692307693
1,2.819737150335435,9.672239694613612,1.8069531749261432,9.820766459200314
1,3.324059174906963,11.248487620564823,1.5535454352379945,10.60026860213929
1,2.495807539863221,9.627826668920772,1.7595450130245762,10.329048704761187
1,2.5574953347760485,12.858914592769187,1.618947352307443,11.706639009588809
1,1.919027545844407,8.749643802273706,2.3802963258982675,8.243637277049226
1,1.873926870274317,12.636020533656458,2.5158645350127964,11.43207824886428
1,3.2211570077883356,12.355159334782845,2.745084344652863,7.058093658204777
1,1.431961221569872,8.731545260656267,2.3442221175775617,6.958430737841209
1,4.885404959885045,9.62065836631182,1.6046746365428022,10.722229793932916
1,2.3462791480302756,11.466418662228412,2.628418707626805,9.153778782557511
1,1.933094377484617,8.7797543688226,1.7571803992905777,9.024619689338168
1,2.501098614082072,11.637426691498428,0.7021693172399797,5.314181498594117
1,2.3353122246257723,11.001272129109845,1.8701736279323116,9.40763897834215
1,2.3354976629511954,10.613725224402605,1.6113649702280757,8.700966488609735
1,10.596358998825648,17.401649066033695,1.9483282458254152,9.203503044451335
1,1.6859494851927104,9.919798773908862,2.0010694470905497,8.520550060873054
1,1.7106224355135053,10.491680873937868,2.980705949475386,11.330559609099781
1,1.7291462274396092,11.310970873862905,1.5358356171259566,9.246679973230595
1,2.7763718022363864,11.210216505592532,2.45503060905245,8.642260502171638
1,1.7442806009590335,10.749968521917742,1.9607770084500464,9.33389448313094
1,1.9249589109031435,12.585137426315862,1.7021563409621614,11.090663845556044
1,1.8929772782426484,11.012875797598616,1.755251729132533,11.838290510974218
1,4.10527434845737,12.187762079651483,2.722266657989424,11.191918723231927
1,2.0726701090535795,10.380423830073935,2.079854628814708,10.368175538103106
1,1.7145106825846403,11.843613610325038,2.8284425064107026,9.28984098214093
1,2.081470865373748,9.02292367005039,2.82023863173582,9.907809495544411
1,1.5823023865062726,8.971940958095724,1.7278318692994599,9.181576534923982
1,1.7036504904641938,11.57921126145905,2.1414488843492094,11.093647255862251
1,1.4744769228331216,8.456819573525797,1.9493421321379762,12.576875575365579
1,2.0203261376332082,10.51328052267367,1.4780857983307476,10.26820206771532
1,2.1078995442283186,9.466289079053091,1.7803393391846694,8.976257201098386
1,2.731910969896964,9.710360875545945,1.7776518065035523,13.019844350589613
1,2.6772502883506943,12.607944847751783,2.9515522472862137,12.13803857484579
1,2.8731914025491028,9.873024802460494,2.8292269046392264,11.766049594956995
1,2.0035317888583517,11.097738349969108,1.3951472743337334,8.959624015548867
1,2.056810349132447,11.87260864079584,2.165560568162429,9.991791000733743
1,2.727132812777327,8.643822157809872,1.6756392519108434,9.331857270168857
1,6.043431980706307,10.993387989778295,1.9952535353835397,11.443948965438189
1,1.9334715864777845,12.51431457188736,1.5348864698350209,8.97511170907145
1,1.595117062274752,11.433032600211549,1.5379063938447801,10.70790651516439
1,2.259749967414371,10.418401121933252,2.174940135347013,11.264618144326954
1,1.6599005409634198,11.574255437276976,1.5456850784952254,9.596176470588238
1,5.20093239958352,11.096106343261814,1.5309141021817048,7.675110568287212
1,1.4856550721417963,7.978541000274147,1.7094187704597912,10.001251275882101
1,1.8116383522666037,11.664091315752902,1.6019869771666564,11.483537632435207
1,2.599340772469027,11.003647527526253,1.887658629385652,9.028010664431752
1,1.142989868454097,5.244493759448992,1.444699739770251,7.680519197810069
1,1.5894707096676401,8.848000000000003,1.5117220238847122,7.119754198004312
1,7.268702177757522,14.85048652286202,1.909370346234683,11.660512317071266
1,1.7172426371303777,9.73094402539365,1.8896110633587675,8.590607402110173
1,1.8069633548743698,10.216956552211036,2.861336582849183,11.770766437841074
1,2.4509592291750337,9.112855364203304,1.926680706377062,9.32843233822752
1,1.9834682509225416,12.174724586901384,1.8154773737442123,10.366843185944727
1,1.4543170820669218,7.655938326989493,1.9330816653689138,7.19188783403106
1,8.232042490042897,14.641451738130344,1.4309798405843375,5.904424273373316
1,1.7254697458465797,9.811413922511953,1.534663279851147,9.626494374350093
1,1.7303807987575093,10.163834254783547,2.53704446760409,11.854933226914257
1,1.5258095441073618,9.720076096460753,2.7007595733575105,11.437582543721572
1,2.740465907868698,10.364089557436808,2.730300767166784,9.552780124261895
1,2.423937507218341,10.311139397111589,1.5297658768512714,7.992502875959585
1,2.888041217390426,12.768272744928696,1.6446846184054025,10.78059779830826
1,1.9752937729400029,11.359511321271064,1.6784241416056023,11.8999267328257
1,6.723199493585305,14.547158760390293,1.84352480346732,10.030511502411029
1,1.5350214852656876,10.532806653499343,2.3790989649045855,9.899932525022583
1,1.9571984801422433,10.322563801570816,1.5840995325145895,9.810819954702756
1,2.06336537627205,11.89745129102121,1.865162638409288,10.507791950103826
