electron,muon,pi+,pi-,pi0,positron,photon
11.281221905306525,0.0,9.01604264630553,0.0,14.38283042660006,11.148415914731915,7.742000000000003
8.507692307692311,0.0,10.015255962779984,13.450019066487934,11.207146157697782,10.343125343362722,10.94160487514365
10.663046012640939,0.0,13.65512534303976,0.0,11.355962581702395,10.805713135357443,11.587164595361543
12.140333835607652,0.0,8.875912344350768,0.0,10.968732424645076,7.108456863790833,10.834052321540746
11.703529975562454,0.0,5.924922090217554,0.0,11.915609978465032,9.079398083860925,8.731545260656267
14.257261065739346,2.7650000000000006,2.7650000000000006,0.0,10.897352941176473,12.178965209412683,9.909720335508553
12.672460480004819,2.7650000000000006,13.34858459413082,0.0,11.43926421009547,9.23644984251507,10.582063139771835
10.030511502411033,0.0,3.5329874044496683,7.1127086747144395,11.397033506575294,10.510442924241284,9.409229150673108
10.771973005791466,2.6068669999744056,9.91185208712187,2.6068669999744056,10.690270024284281,12.354234991379366,10.413297533795133
11.155498641365163,0.0,0.0,9.44427295595943,14.09202784636458,11.954435459142957,7.4307142246818305
10.917374123386997,0.0,7.597463310210852,0.0,15.762925251995581,9.117144221191195,9.030452185060652
10.524344305579417,0.0,10.358746865741631,2.7650000000000006,8.936675477773676,9.333894483130942,10.562045031252925
10.505526593081086,0.0,10.351336568289144,2.6068669999744056,10.411060341651089,7.928476454457623,7.957053183182831
6.607135139377733,0.0,0.0,7.659334174717801,9.291935984138792,10.931505563685585,10.478904686394083
13.043586865463691,0.0,0.0,0.0,9.073315413626695,11.378194232829747,8.922970787902193
9.31970997847252,0.0,0.0,0.0,12.522611505960283,10.330892555824981,13.314538368324728
9.33323257521371,0.0,15.029410194069248,0.0,11.739522183479547,10.947270278699373,10.168852872866243
10.712618294577988,0.0,13.339729367741263,11.776846918337275,11.113704119403696,7.124310444215326,12.527599229280325
6.520936672184806,0.0,0.0,11.376225838858177,10.926444925153934,12.856644661698029,11.775700034170617
10.30340158307434,5.901546172167277,0.0,0.0,8.584819269131792,10.627527185001801,10.97958002817757
10.508616834663728,0.0,0.0,0.0,9.844281940116423,10.341459084674657,10.55056756767142
12.086713310854076,0.0,2.7650000000000006,0.0,12.031485683441804,9.624661672708228,11.676916392878775
7.0154212943699985,8.295000000000002,7.820600999923218,0.0,12.78455535228174,8.243637277049226,9.948098308123866
10.65554973065374,0.0,8.232211578866545,10.534175693635387,14.622115385036922,12.033364798595132,10.105082571242374
11.811861063052394,2.7650000000000006,9.209290381638173,0.0,8.990426518838515,10.785650275704572,11.534506209460973
11.717087825679313,0.0,2.6068669999744056,0.0,9.514108966876183,10.153377805409146,9.620658366311819
10.239778625956415,0.0,11.467085461423572,0.0,14.44516287476175,8.39034482758621,11.392301586041304
11.481079760639071,2.7650000000000006,4.515226092530326,11.808848546746633,11.459749231004142,9.939564555832252,11.295879746094466
10.831934268633653,0.0,14.708234578398464,0.0,9.996287049029803,11.732706670550261,8.823597085505646
9.978812353564646,0.0,0.0,12.422230161745542,10.642101259201727,12.809622778757854,8.638136141552764
12.063007691284957,0.0,15.211217942504764,0.0,11.773244514174186,6.827332476890225,11.236776148977174
14.02345963118356,0.0,6.182727957786919,0.0,11.380530649625104,16.69682660282041,13.106633158123307
16.5906732271485,2.7650000000000006,13.568980683045417,0.0,9.981665156781812,8.770423307913937,8.232907561090997
11.120775872213237,3.910300499961609,0.0,8.55822079698091,16.811589334072497,11.240135524862856,10.927698588120839
11.685555750346005,0.0,11.946709536520927,10.116936295143903,13.9083780645884,10.994026850252963,10.148963690939091
10.591147948740023,0.0,0.0,6.989782483854391,8.822949395409148,12.610477676211246,11.244238899876688
9.41117376668111,0.0,7.697434231612507,6.012771370637302,13.5534801252731,10.190999151796227,9.84392239074761
14.833091893562631,0.0,2.7650000000000006,9.439274663491869,8.887412221788749,11.534506209460977,9.15130694218045
7.789991876600387,0.0,0.0,10.783456236061877,12.311669423480131,10.613725224402604,10.877912021040625
11.26201972044064,0.0,9.158881353030454,16.625447734811072,14.603815523195944,8.581848229323443,12.914366114381687
9.241665685172148,2.6068669999744056,3.870193793597422,10.116936295143903,12.789049535460133,11.227790349580024,14.518601000096398
11.161224182718295,0.0,0.0,10.420815707035608,9.577243180451251,12.299668288210057,8.956660686869983
11.31962768822368,2.7650000000000006,11.43926421009547,6.401064578206896,10.43278678014652,11.953825161846735,9.673055682888466
7.39849223331274,2.7650000000000006,11.038377300921546,2.7650000000000006,14.251255318716325,9.641774334964959,13.965412555309635
8.56703916181081,0.0,10.701511575473816,2.7650000000000006,11.544231620629319,13.103317402407878,10.769993192249224
9.363420127727915,2.6068669999744056,0.0,0.0,10.161608717674207,12.373582471143807,11.59323710015629
7.989845352070342,0.0,0.0,0.0,8.487344042095202,8.313412897240221,11.934550217284643
11.008742832403708,0.0,0.0,8.738298719211473,11.46542751917701,8.031599214197632,10.790011276134068
10.664707403393685,0.0,10.302843224683016,11.366626996615594,15.260847313765776,12.536879356522503,11.703729853445138
9.030452185060652,2.7091356555181956,8.3075934921848,12.36545591557384,12.567043377617928,13.214984528888618,6.97052710635974
9.953959602518657,0.0,2.7650000000000006,13.674275673413486,7.221289512422436,11.154129356852634,8.70740591401821
8.86131095102939,2.7650000000000006,10.673453215243008,0.0,10.167717980320642,9.732642896459318,6.76643456134528
10.356666988009971,0.0,0.0,3.6577511875467974,11.991494116762258,8.357481642712957,12.344886803608441
12.06281464392062,2.7650000000000006,4.13827306977198,0.0,12.650749194964934,9.080457002825646,8.654991919098888
8.737698623154781,2.6068669999744056,10.304546596311534,7.631241687389939,10.080181869514625,7.968553254651829,9.696103547301876
12.70720163797576,0.0,0.0,0.0,9.91934921583895,8.248724372428189,15.160707613394676
12.14499610862001,0.0,6.1730598862618375,0.0,10.91999985977564,10.132645302734371,11.288687146162312
9.153437878742611,0.0,0.0,13.224837241407869,8.033652468965188,12.660844769969192,8.139072309602724
9.916271898070594,8.127406966554586,14.118381889570497,9.351056674916478,10.190480090809043,11.592408828086596,10.303401583074338
10.72404280190517,0.0,11.704803800149755,8.841453199251594,10.09913345799468,8.750386777165913,8.495347197142683
15.399742196749703,0.0,6.012771370637303,8.034317978146074,12.695107949814291,10.196329560494773,11.801098545042578
10.660107907132835,0.0,0.0,10.45050017971597,11.14569026824071,11.18013687931138,8.809237407183927
8.283002944171455,0.0,11.469972972941129,3.6866666666666674,10.873050161278968,11.308779406579067,13.201491776352679
11.508892520203146,0.0,0.0,2.7650000000000006,10.192881453752271,12.442126143653299,7.890118820398082
9.434976494452567,0.0,0.0,9.280864079507024,10.424762769895239,9.72777142823576,9.603126019397692
11.134236570147053,0.0,0.0,0.0,11.996877375342416,10.158317992536952,10.951801746411359
12.162363956283883,0.0,0.0,11.466418662228417,10.004642343015556,8.85168044755131,13.567149546510155
