label,wew_x,wew_y,wid_x,wid_y,skew_x,skew_y,kurt_x,kurt_y,num_clus
1,2.30342633606854,2.0412125425782772,9.41117376668111,11.949792769007429,0.16059045591095095,0.12706184130924877,0.16059045591095095,0.12706184130924877,1
1,14.677436752418197,1.6627824918182663,14.833091893562631,6.809017955612156,0.3500299744786089,0.03460676418425701,0.3500299744786089,0.03460676418425701,1
1,1.479470440050623,1.7145419184564652,7.789991876600387,11.520257277264907,-0.046114590253120924,-0.0633515024878013,-0.046114590253120924,-0.0633515024878013,1
1,1.9716066884761305,2.107361836820739,11.26201972044064,9.050822686838684,-0.3834697769333609,-0.2308351832953262,-0.3834697769333609,-0.2308351832953262,1
1,1.6122797939500384,1.4938978102018396,9.241665685172148,8.795121137875476,-0.24121432492787528,0.0989079734800733,-0.24121432492787528,0.0989079734800733,1
1,1.849069375304128,1.9610777831261657,11.161224182718295,12.872034331077721,-0.13984815699824096,-0.3148575023065954,-0.13984815699824096,-0.3148575023065954,1
1,1.5994189299771178,2.786555032590676,11.31962768822368,12.019801971642464,0.012592232129969447,-0.9178688983832792,0.012592232129969447,-0.9178688983832792,2
1,1.604482309878733,1.7736148402778087,7.39849223331274,8.923999126886258,0.28485490021922133,0.11154192037077362,0.28485490021922133,0.11154192037077362,1
1,2.4341171294740263,2.367215057723904,8.56703916181081,8.919600295977393,0.3872983346207417,0.0017386975391550726,0.3872983346207417,0.0017386975391550726,1
1,1.583804743606393,1.4380429521486866,9.363420127727915,9.792633033479559,0.14108162816321024,-0.7386192351823202,0.14108162816321024,-0.7386192351823202,1
1,1.4589400040472655,1.7887374963176037,7.989845352070342,7.098030202105372,-0.24245221318592813,0.09327792510574415,-0.24245221318592813,0.09327792510574415,1
1,4.8895736924745625,1.5013884837305371,11.008742832403708,8.017624336422855,0.4295621728533316,-0.2123719415072552,0.4295621728533316,-0.2123719415072552,1
1,1.8868659278909,2.307028124732782,10.664707403393685,10.850355938862098,-0.05513759699648659,0.3114099128162709,-0.05513759699648659,0.3114099128162709,2
1,1.6917141982557304,1.712115357354864,9.030452185060652,9.437074576136165,0.0,0.07366008324237355,0.0,0.07366008324237355,1
1,2.41520811516682,1.7370529550554445,9.953959602518657,10.785734832228052,0.14027117829952293,0.0893581599430988,0.14027117829952293,0.0893581599430988,1
1,2.1268135991532,1.4488875217339012,8.86131095102939,7.369732193517391,0.40918411823586304,0.19309284036750649,0.40918411823586304,0.19309284036750649,1
1,1.5712149148190504,1.4635547463392458,10.356666988009971,11.275030432034656,-0.3150906845391979,-0.023233492921486482,-0.3150906845391979,-0.023233492921486482,1
1,2.4987244646516755,2.931353178941794,12.06281464392062,10.901852006739604,0.12979626399782918,0.12847872592293125,0.12979626399782918,0.12847872592293125,1
1,2.589017383738058,1.388443428747833,8.737698623154781,9.558512333239488,0.2061206297785628,-0.07225133151117255,0.2061206297785628,-0.07225133151117255,1
1,2.18397001492956,3.0949946260619536,12.70720163797576,10.847415612072542,0.3841812117644786,-0.5142280716814819,0.3841812117644786,-0.5142280716814819,1
1,1.7942120598150293,1.6559285462089797,12.14499610862001,10.28621108962124,-0.08077705992969286,-0.26515629891715853,-0.08077705992969286,-0.26515629891715853,1
1,2.5492300045414527,2.4950519715062156,9.153437878742611,10.539914610659801,0.24879378283026277,0.349921816604247,0.24879378283026277,0.349921816604247,1
1,1.5807551322566833,1.5743452842765469,9.916271898070594,10.97484382932893,0.32508165890635005,-0.020927632663593397,0.32508165890635005,-0.020927632663593397,1
1,1.643029875101181,2.250671350226647,10.72404280190517,9.978168700948544,-0.05234768251568867,0.26823199596254593,-0.05234768251568867,0.26823199596254593,1
1,1.7754998343865724,1.4746320974128762,15.399742196749703,10.2596014257779,2.04357830360699,-0.05379484832213295,2.04357830360699,-0.05379484832213295,2
1,1.6466532900234105,1.6191792049881133,10.660107907132835,10.605270624694647,-0.24273024670910182,-0.039154639392409075,-0.24273024670910182,-0.039154639392409075,1
1,1.9513478963621933,1.6087448705753458,8.283002944171455,10.065838705490625,-0.011687260573682001,-0.01522847814779272,-0.011687260573682001,-0.01522847814779272,1
1,1.6926044649927432,1.63168770415296,11.508892520203146,12.747579176385727,-0.17294235786813725,0.10471293537653896,-0.17294235786813725,0.10471293537653896,1
1,2.6442721192519554,1.6128749718685051,9.434976494452567,10.76144324845489,0.16881469107329625,-0.264653764002721,0.16881469107329625,-0.264653764002721,1
1,3.0459167444369006,1.8010803005242615,11.134236570147053,9.757699318999332,-0.40832878758491087,0.175050505060776,-0.40832878758491087,0.175050505060776,1
1,4.379740648368346,1.6984646232704346,12.162363956283883,10.152247629028283,-0.16383181306903993,-0.22032940171717905,-0.16383181306903993,-0.22032940171717905,1
1,2.0294932375487686,2.8776830717979407,10.563441968516809,11.023071683216678,0.038938636326915035,0.5343344287942257,0.038938636326915035,0.5343344287942257,1
1,1.6522852491234026,2.60933678201327,12.281049086566941,10.720125025183036,-0.1019468112437482,0.03885687055002951,-0.1019468112437482,0.03885687055002951,1
1,2.899698022428842,1.5310942930883864,10.285181087370315,8.821421016480285,-0.303839496965689,0.14847231978367165,-0.303839496965689,0.14847231978367165,1
1,1.5133392230801352,2.4590567885681978,10.361818399349751,8.753700403807834,-0.13032786571213184,-0.06428360623499091,-0.13032786571213184,-0.06428360623499091,1
1,5.784087924143209,1.6467061941533605,11.685555750346005,8.178980300135223,0.16252845783993114,0.033985038814480076,0.16252845783993114,0.033985038814480076,1
1,2.6996555205383928,1.6071667796724693,9.720852894679563,10.388291400525027,0.10530725919788479,-0.537112559215926,0.10530725919788479,-0.537112559215926,1
1,1.8430144566759454,2.0656290671202058,11.561810538956562,10.510107449311535,0.024614444455565314,0.08713117176565327,0.024614444455565314,0.08713117176565327,1
1,2.8218136183496925,2.021754571146591,11.103722991973491,13.084040942612432,0.038049979157734705,-0.20069079458353248,0.038049979157734705,-0.20069079458353248,1
1,4.463145260449344,1.6287905229840403,12.43904362257247,8.974303751472394,0.5213838425381495,-0.045353911641002116,0.5213838425381495,-0.045353911641002116,1
1,3.3048786337366347,1.9801790311979979,12.921753518776006,10.604775327653106,0.7047239538764869,0.0573219566663299,0.7047239538764869,0.0573219566663299,1
1,1.8733264111399512,1.5995120943936123,10.709011299929173,11.092848305179032,-0.1358298381518306,-0.34728676762964833,-0.1358298381518306,-0.34728676762964833,1
1,1.862588271275434,2.3089116318870992,9.47121815466909,9.641884463111971,7.136600635951978e-17,-0.09659609847181515,7.136600635951978e-17,-0.09659609847181515,1
1,3.305184282453678,1.7341878106245718,10.572058823529414,10.794913598638765,-0.06764132908511636,0.3980973954798708,-0.06764132908511636,0.3980973954798708,1
1,1.62760094683482,2.32203961569662,5.762548105206582,10.804287673556455,-0.3478841671289503,0.4758635407603545,-0.3478841671289503,0.4758635407603545,1
1,7.292991098786881,1.8602138013973675,12.88384129324124,9.499198180633492,0.005974716815272846,-0.23905208884371187,0.005974716815272846,-0.23905208884371187,2
1,2.1572153144720168,1.7684942911631798,10.40166579951436,9.004573540207165,0.2881781519518206,0.3056044784821267,0.2881781519518206,0.3056044784821267,1
1,1.4494109953705219,1.53776210587394,7.7556986246904165,7.9169570078700575,-0.07026746246910086,-0.3756233594945146,-0.07026746246910086,-0.3756233594945146,1
1,2.646045347917299,1.5635217550581435,10.636268938753853,9.752261224967265,-0.06973978985867343,0.14112383739349732,-0.06973978985867343,0.14112383739349732,1
1,5.64907919918433,2.728142064341235,10.714106381321203,10.817185876719192,0.07201368573003067,0.35346678189103076,0.07201368573003067,0.35346678189103076,1
1,2.148344455942863,1.8591693030881633,9.65069064310368,11.195879207200402,0.09619254104452037,-0.8927636402922778,0.09619254104452037,-0.8927636402922778,1
1,4.005177916937293,1.8305540027798712,11.479427296765657,13.11864070796557,0.07417781928727539,0.8600445006290963,0.07417781928727539,0.8600445006290963,1
1,1.7455185023673045,1.7698740186035582,10.763987983613953,9.145847259004933,-0.5275008159298379,-0.02929003267027139,-0.5275008159298379,-0.02929003267027139,1
1,2.37203652652663,1.634976418092165,11.045186391149274,11.190814719530167,0.06205892701458282,-0.05716740718664604,0.06205892701458282,-0.05716740718664604,1
1,1.9204738560119716,2.2710285912547477,9.18659105559785,10.49201147292507,0.027181540081257845,0.015141170340288723,0.027181540081257845,0.015141170340288723,1
1,1.9071386869557863,1.6385744723504347,9.733829405449766,8.977432321813719,0.10847899244538142,0.0064259020229199,0.10847899244538142,0.0064259020229199,1
1,8.710246463707936,1.5297221348991512,14.263701328301517,7.118603999949238,0.24092603346670993,-0.11527760903222005,0.24092603346670993,-0.11527760903222005,1
1,2.9723534711624318,1.4943286664006588,11.165581758242608,9.204771371413852,0.1862816624151864,-0.04985641616512111,0.1862816624151864,-0.04985641616512111,1
1,1.8267394669603256,1.6011999033028397,7.410697703569229,9.361531348403721,-0.11434048798858829,0.07369541265429448,-0.11434048798858829,0.07369541265429448,1
1,2.4088112558345878,2.787217378920283,10.051390640532972,10.797670176940954,-0.2705632052686844,-0.2644696208449983,-0.2705632052686844,-0.2644696208449983,1
1,3.696240937600674,2.217263345225884,10.482946516093643,11.425437782941012,0.24209436494045206,-0.05033653755461023,0.24209436494045206,-0.05033653755461023,2
1,4.78557774742231,2.599789136725991,11.236326305060407,9.82571419817065,-0.021428563786234305,-0.05491472490566158,-0.021428563786234305,-0.05491472490566158,1
1,1.1164234439804859,1.348672736002499,7.820600999923219,9.232781744956393,-0.21213203435596417,0.8903714620630553,-0.21213203435596417,0.8903714620630553,2
1,1.8602005167835343,1.5699278385703346,8.840316107973115,10.461627178513977,-0.06346090862606629,-0.31244364644397715,-0.06346090862606629,-0.31244364644397715,1
1,2.880406180837216,1.43811978430801,11.853558024400856,9.04692811954932,-5.903536474295991e-17,0.14608708143248433,-5.903536474295991e-17,0.14608708143248433,2
1,2.0379499422365024,1.6064085309073641,12.088674311245223,10.21804383051987,-0.09170074918253299,0.13579275696194154,-0.09170074918253299,0.13579275696194154,1
1,1.91230009823977,1.5239078441167462,9.909422647117797,10.610956589158924,-0.052208860776580567,-0.080660397313605,-0.052208860776580567,-0.080660397313605,1
1,2.2185594856177904,1.7131950988128037,12.2944080488177,11.10789974772709,0.02097319384043209,-0.1759448279536436,0.02097319384043209,-0.1759448279536436,1
1,1.652710743737229,2.032680294119955,9.13437335251904,7.430714224681828,0.3829060519671316,0.2747846427822446,0.3829060519671316,0.2747846427822446,1
1,1.50652145928255,1.6352034221134657,12.40846914975285,11.468742295283928,-0.6010610355196703,-0.2944961943781324,-0.6010610355196703,-0.2944961943781324,1
1,3.603080415739208,1.6937875131902758,11.397303785796101,10.420945267604877,0.2129091249980753,0.12300003808993355,0.2129091249980753,0.12300003808993355,1
1,8.138785887707925,2.247078411423419,12.311575677068065,5.928558162855377,0.4255302087919813,0.10925932887014285,0.4255302087919813,0.10925932887014285,1
1,7.926413257573755,1.6191524550215048,11.634446938103917,9.832776396657595,-0.13662688212333418,-0.19707719894682516,-0.13662688212333418,-0.19707719894682516,1
1,2.1222989504227048,2.0542741690367072,11.320524627574642,10.49090419091378,-0.5076489354987586,0.31813668463585487,-0.5076489354987586,0.31813668463585487,1
1,7.423932771110597,2.477621108230127,15.628805913664925,10.48161257070639,-0.8091710327405887,-0.186083630870672,-0.8091710327405887,-0.186083630870672,1
1,1.5069739262825208,1.9827107608816559,9.298931714690822,9.306749229072517,0.6527106963838754,-0.228841245834268,0.6527106963838754,-0.228841245834268,1
1,2.094028338666845,1.4936407711983748,8.232211578866544,7.363113878202585,-0.07159456159513772,0.04595184724932028,-0.07159456159513772,0.04595184724932028,1
1,2.7797218149893714,2.502056302935235,9.51992287414434,10.213342877664127,0.17571096634764266,0.22525812528959724,0.17571096634764266,0.22525812528959724,1
1,2.1726267872547904,1.395470017058144,9.883606015574163,9.774223669419674,-0.23557122174129091,-0.7986868626327049,-0.23557122174129091,-0.7986868626327049,1
1,1.5714577140778416,1.7322974744053645,11.395741987999894,10.31493154327174,-0.048381951274281465,-0.046840508401463705,-0.048381951274281465,-0.046840508401463705,1
1,2.6905939118691347,1.5464486044276498,10.907714971420038,9.595309421863787,0.7233161321318446,0.45788454405730916,0.7233161321318446,0.45788454405730916,1
1,1.7087143979615376,2.0749833821041115,10.244452736122271,12.035511831959289,-0.5805544464396193,0.7463352781427429,-0.5805544464396193,0.7463352781427429,1
1,2.1504576826009902,1.797096133205963,10.748387992831505,8.384909398684202,-0.6859943405700354,0.25134911494612394,-0.6859943405700354,0.25134911494612394,1
1,2.1586513433803476,1.5398906934508123,11.721899984665166,10.858191707332708,0.05543822180118304,-1.0531167851207532,0.05543822180118304,-1.0531167851207532,1
1,1.58588234775778,2.0634897919606763,11.228141882645737,11.817041415547962,0.17266797986345342,0.34639486989411644,0.17266797986345342,0.34639486989411644,1
1,1.6541992222608994,1.7362499504390714,8.886319798181674,11.34062052486057,0.6145215865945839,0.5960609084499936,0.6145215865945839,0.5960609084499936,1
1,2.453469015983153,1.4764847712648939,12.301759229940785,11.309899859399184,0.4173372205856543,-0.07333356182614142,0.4173372205856543,-0.07333356182614142,1
1,3.21867999043604,1.9428659629430087,12.887749715017831,10.181778781883997,0.12576650439908654,-0.0886428750132573,0.12576650439908654,-0.0886428750132573,1
1,2.256804675458017,1.5663563133745235,8.779839534326396,9.063787300940287,0.16582237281140386,0.3854859946907489,0.16582237281140386,0.3854859946907489,1
1,1.5300926977514107,2.0435490475955227,12.3260254745802,10.884812538578698,0.9914445264493972,-0.1699485774810771,0.9914445264493972,-0.1699485774810771,1
1,2.9880856707664463,1.81801819293582,10.97364061943184,11.597221791616759,0.012285545010238725,-0.058769251735997036,0.012285545010238725,-0.058769251735997036,1
1,1.7211933440515559,2.1921329975743222,9.212302714401822,8.965933166401518,0.5219135114619345,0.10572897937359105,0.5219135114619345,0.10572897937359105,1
1,2.7364264561274583,2.72299579923397,10.734701858924637,9.514171745349149,-0.27101903065731603,-0.10906631743145982,-0.27101903065731603,-0.10906631743145982,1
1,5.333025800767771,2.4035918936556495,11.893108256465172,9.285777081106355,0.02228391906109993,-0.7403563491220642,0.02228391906109993,-0.7403563491220642,1
1,1.6698674585591538,1.464345720364561,9.802929162245336,8.139438663691744,-0.19453423193755806,-0.03287652453749561,-0.19453423193755806,-0.03287652453749561,1
1,2.9490129430575136,2.84565632099624,14.321153318506322,11.813547033067548,0.06820609086217061,0.11922542065057667,0.06820609086217061,0.11922542065057667,1
1,1.4347487499051808,2.997301429453133,8.20630444111487,11.242606681462034,-0.45138944649973367,0.2167108619341274,-0.45138944649973367,0.2167108619341274,1
1,1.922972421835011,1.8044894064951715,9.533003263206465,12.804006260985702,-0.04976243020985945,-0.2120243745793718,-0.04976243020985945,-0.2120243745793718,1
1,1.674144517797013,2.1471818206036994,13.543797586394463,12.438884719347813,0.26393459505015976,0.594704188415055,0.26393459505015976,0.594704188415055,1
1,1.5562245374303503,1.4911367550019592,11.358513067896407,10.666195429052854,-0.3207145108609002,-0.4830050845828608,-0.3207145108609002,-0.4830050845828608,1
1,2.920478463275362,1.441436703741388,11.258884024735796,11.187562993551445,-0.2754952680886045,-0.03195209164046305,-0.2754952680886045,-0.03195209164046305,1
1,8.907487681585467,1.7057241565168066,16.498341840047882,8.374597436976,-0.3536038340960723,0.06716872789937584,-0.3536038340960723,0.06716872789937584,1
1,2.6449308109434666,1.4257353004903188,12.838629956627898,10.893068745501191,0.7730817551546361,0.22426788026355993,0.7730817551546361,0.22426788026355993,1
1,5.237504741915487,1.307278232589457,11.835035819105332,6.082689666606947,0.48460916924743497,-0.029892269175524663,0.48460916924743497,-0.029892269175524663,1
1,3.122234382721794,1.6075199685172357,9.493157535825477,10.030200396801654,-0.09474384883577806,-0.002345274498054073,-0.09474384883577806,-0.002345274498054073,1
1,1.4567819339634254,1.8282217787004258,9.493849532585212,11.178088417293003,0.46806619219611206,0.06704508256341273,0.46806619219611206,0.06704508256341273,1
1,2.608396290956488,2.3061839022325414,6.887060330794267,12.645484921065263,-0.2716765269519804,-1.0489449431549946,-0.2716765269519804,-1.0489449431549946,1
1,5.802719581899119,1.6573793230713731,12.544960720340082,11.990890374330709,0.14062606104902212,-1.1872850263931574,0.14062606104902212,-1.1872850263931574,1
1,1.953416610441624,1.8534060214562307,10.73441006318172,13.780500215898485,0.04454980044780371,0.2171133750141319,0.04454980044780371,0.2171133750141319,1
1,1.7355179945703372,1.5506794529780255,11.628624905271478,9.144377968866994,0.4196776395614744,0.13217957570379843,0.4196776395614744,0.13217957570379843,1
1,1.5751977710409373,1.6510526800069358,9.26263536413309,10.12785443303105,0.14186668850518658,-0.008478554444595516,0.14186668850518658,-0.008478554444595516,1
1,1.5936256731998604,1.9684978954919197,10.86538069624892,14.316187511984905,-0.1103759860754594,0.28266518108508837,-0.1103759860754594,0.28266518108508837,1
1,2.422100718148709,1.6612790414872658,8.633841347224127,10.32193081007803,-0.20866710214806114,-0.37396115590284434,-0.20866710214806114,-0.37396115590284434,2
1,3.482618373459303,2.8390983851713707,13.632021713597736,10.195591988697865,1.0128452489042943,0.11562379381632734,1.0128452489042943,0.11562379381632734,1
1,1.506489091818309,2.9271016739253333,10.785742440833644,10.439962835182895,0.011788332926013893,-0.124082033532983,0.011788332926013893,-0.124082033532983,1
1,1.6826457266862496,1.7607556211372293,13.610156032251144,10.314635906753512,-0.32605455791168136,0.20753526516148887,-0.32605455791168136,0.20753526516148887,1
1,1.7050544625267894,1.7225216399725394,8.941515808854783,9.31669611825995,-0.42131208470492754,0.012687554304276153,-0.42131208470492754,0.012687554304276153,1
1,15.921099640720513,1.3303260249730302,15.07581736211349,7.275972427101765,0.0949190267945854,0.04019441889378095,0.0949190267945854,0.04019441889378095,2
1,1.6657824976063862,1.919679575883993,9.758823529411767,10.476541355410493,-0.19966666666666688,-0.1692357970929051,-0.19966666666666688,-0.1692357970929051,1
1,2.0940615871144614,2.3842651940171837,11.682338999418015,11.406568882987207,-0.23182655692785786,-0.0789728144232271,-0.23182655692785786,-0.0789728144232271,1
1,1.6942178181341134,1.5448956628311241,8.140865801984281,9.721225184247112,0.029960761309860577,-0.4881494533576462,0.029960761309860577,-0.4881494533576462,1
1,4.3179326975212176,2.007681734151359,12.06367766271961,12.440932440938663,0.1741579184523317,-1.6557385509006688,0.1741579184523317,-1.6557385509006688,1
1,2.9787773716902612,1.4546708544152747,10.006953018956356,10.41129719461335,0.18383896715168443,0.2014614882897462,0.18383896715168443,0.2014614882897462,1
1,2.069965063237674,2.0410301295552573,9.757699318999332,11.89310825646517,-0.05023277007855789,-0.41337795308798625,-0.05023277007855789,-0.41337795308798625,1
1,2.7227726906082297,2.4719303945328184,9.255817362799881,10.31840736542508,-0.09617247354039413,-0.11383704613163206,-0.09617247354039413,-0.11383704613163206,1
1,3.829361965778977,1.799059923469366,11.192440228249547,10.78349789121229,-0.026954208999070736,0.10795626097051356,-0.026954208999070736,0.10795626097051356,1
1,1.7049962437402935,2.9770996732966046,9.606537160341274,8.017681910929873,-0.023442746970178587,-0.17720118125832734,-0.023442746970178587,-0.17720118125832734,1
1,6.0387557908324645,1.4048079357586598,11.239371864338114,7.613271049693415,0.0421078723160445,0.2205205142637462,0.0421078723160445,0.2205205142637462,1
1,2.1582550530710867,2.636905410168201,11.220930162365226,12.887749715017831,-0.094419409785527,0.5960345140786047,-0.094419409785527,0.5960345140786047,1
1,4.992297234417026,2.863627548655861,11.405235483581674,10.619183996428351,0.020144500652244848,-0.10471280667486967,0.020144500652244848,-0.10471280667486967,1
1,1.5058351099608447,1.4575225283899857,10.849762759503086,11.493057684424107,-0.030251121050319126,0.01901734375117692,-0.030251121050319126,0.01901734375117692,1
1,2.0609117181864467,1.6920592679883066,11.066769356953273,10.185793243532878,0.04628813280221183,0.7496723639623728,0.04628813280221183,0.7496723639623728,2
1,2.3098537907931123,1.5525848533061015,11.908083362955976,10.094877372210663,0.6920895599680028,0.05019971389822128,0.6920895599680028,0.05019971389822128,1
1,1.7488855732632087,2.1302012731011,10.520959456523082,9.835910286945461,-0.23641518703418513,-0.0938566217789086,-0.23641518703418513,-0.0938566217789086,1
1,1.7057467953139296,2.4636626104447332,8.841915565532975,9.057256791906163,0.07174139478613875,-0.07072060347785997,0.07174139478613875,-0.07072060347785997,2
1,3.745269695384571,2.437074710772,10.31595130971436,10.696536914919825,-0.06802515262334535,0.05422671861583587,-0.06802515262334535,0.05422671861583587,1
1,1.9698217256893735,1.4682701588307694,11.808632964360978,9.809668487653857,0.5299133542635215,-0.3929220940261176,0.5299133542635215,-0.3929220940261176,1
1,2.831163536907103,1.7060821518030902,10.727466536513223,8.717161408985328,-0.32976027793315577,-0.1392543262733606,-0.32976027793315577,-0.1392543262733606,1
1,1.9835121631396615,1.9420609302905498,12.212081558849832,8.39038020592631,0.39643059171499345,0.2073423144561503,0.39643059171499345,0.2073423144561503,1
1,1.5079646069641457,1.5482218451702636,11.995404212539997,11.69686235231008,0.4065562393141035,-0.1734300651025447,0.4065562393141035,-0.1734300651025447,1
1,1.730610811485189,1.6226533563656653,9.155016030489437,8.689556666581352,0.3428337687444611,0.2170817818242707,0.3428337687444611,0.2170817818242707,1
1,2.9095454482746685,2.6383204885864378,6.9584307378412085,8.203466163687485,7.498316130297598e-17,-0.5378555592873027,7.498316130297598e-17,-0.5378555592873027,2
1,1.62434297061631,1.496272193980971,10.090788214764249,9.408151360888322,0.712590422825264,-0.04179435134125839,0.712590422825264,-0.04179435134125839,1
1,1.6825186136948935,1.4639215785050266,9.935172670869896,9.87468399494384,-0.19843877764360587,-0.11922962186055945,-0.19843877764360587,-0.11922962186055945,1
1,1.4565603774996547,1.4973491969203292,9.764243592884014,11.674388494169737,0.1923460009657995,-0.6050016495684138,0.1923460009657995,-0.6050016495684138,1
1,2.5991542858451577,2.141578542975068,13.556961643377182,9.529226618015757,-0.2569619986915261,-0.08668154685245041,-0.2569619986915261,-0.08668154685245041,1
1,2.110942067421472,2.3355626002194665,8.821329005434306,9.967069369642353,0.002727364002689473,-0.4333264766280274,0.002727364002689473,-0.4333264766280274,1
1,2.2757205760343715,1.6639677175346361,10.184184736639457,7.867840793381626,-0.21770421094604828,0.0340706413477566,-0.21770421094604828,0.0340706413477566,1
