electron,muon,pi+,pi-,pi0,positron,photon
9.981665156781814,0.0,5.415967134316825,0.0,9.922504574055921,8.201872194266507,8.826372003830341
8.338515052695158,0.0,13.411361654955101,6.709834614620212,10.741934441968802,8.70427735602775,11.61296352718188
10.803723287959938,0.0,12.174724586901384,0.0,10.542299988597687,11.61724302651839,8.831394417644363
12.363477284324178,2.7650000000000006,13.413706100751599,0.0,8.17291355658802,6.903853967848321,9.857270589646442
10.924366750017544,0.0,6.338088021108072,0.0,12.230937726278446,8.761860468290084,9.236806121511316
9.549860930243028,0.0,2.7650000000000006,0.0,9.889422685645677,11.12329455360931,10.821497085317441
11.675091210154726,0.0,10.919319173933063,0.0,10.136833731535873,12.327927889982409,10.313670459947875
9.587105605389402,0.0,4.996398703066041,9.835910286945458,9.701171050445408,10.31135686418133,11.498281631548041
9.735588165976417,2.6068669999744056,10.236643624857319,2.6068669999744056,11.555835810143753,13.177195790033968,10.386016872910185
10.990657623636542,2.7650000000000006,2.7650000000000006,13.419669229240425,10.261411281877601,9.346596863160286,6.3335483637960195
10.106443786020881,0.0,8.826372003830341,0.0,11.026195898681182,9.95368650299978,8.946446152826951
7.93070403814458,0.0,10.806783962149824,0.0,12.611676255019892,10.069392875883278,10.665480893938259
11.355962581702393,0.0,10.368279751241287,2.6068669999744056,12.10299595141633,8.396782948777998,10.049396208728165
9.269969201674838,0.0,0.0,8.295000000000002,10.531226455957853,10.414991465297618,11.83550074689718
9.077087069357344,0.0,2.7650000000000006,0.0,9.683990038320143,10.134194393241131,11.593314591171783
9.549860930243025,0.0,0.0,0.0,10.591147948740023,9.838980530974178,8.094720950732844
10.555942677160077,0.0,12.12557511230856,0.0,9.459817836362621,13.140349758638095,9.731761145856387
9.465585553424752,2.7650000000000006,11.697624206254861,9.551671591606668,11.385688696118072,8.434634904500742,8.259305881877495
10.194957076583917,0.0,0.0,14.09717595051906,9.240872481614131,13.119967113574377,10.587817765344266
10.982925890267635,3.8001290182776115,0.0,0.0,6.296431122099746,11.78523501551762,10.167717980320642
11.532092646283637,0.0,0.0,0.0,11.394874454752859,11.378194232829744,8.408914112746995
10.074423360602442,0.0,0.0,0.0,10.897352941176472,11.666756307408946,11.93580316788094
6.3259761783755515,2.7650000000000006,7.6784957841315,2.7650000000000006,10.826331198620435,7.820600999923217,10.710034036628642
7.298626914612754,0.0,9.40419833161699,14.87630272750043,10.752419495164801,11.998225926279302,9.601688347246391
10.355912759668874,0.0,6.95598875470307,0.0,9.519922874144342,9.827067882023345,8.700899148714102
11.019531514502942,4.515226092530326,2.6068669999744056,0.0,9.421055354065969,10.200330091932075,9.10786190019486
9.298211852412473,0.0,15.029927695455232,0.0,9.573312619264707,10.23348075771628,10.773528836637704
11.100550090192238,0.0,3.8001290182776115,9.319321649133053,10.415648935616062,10.666195429052854,10.04974855668696
8.999067507247625,0.0,10.81350244120613,0.0,10.654448173308277,9.33185727016886,10.470498170268392
10.669063012071659,0.0,2.7650000000000006,13.101381266430868,11.68845598075404,9.80225337666742,7.398635752623589
7.520800000000001,0.0,12.851174783116642,0.0,11.713320681763133,11.28864113833016,10.030511502411033
9.336500799974727,0.0,4.789120482927947,2.7650000000000006,10.248604166570134,8.172215926065531,12.172905995208328
8.092922662688142,0.0,11.978077312547782,0.0,13.111665286104563,10.383317148194987,10.315649366483784
10.746323278219393,2.3945602414639735,0.0,14.7722463331883,9.317626357474312,12.370950453021434,8.148497187882407
9.484164465955027,0.0,12.615288343910338,8.61385834313263,10.375673255765,8.45764705882353,10.72306784460492
10.247181670255696,2.7650000000000006,0.0,9.492846325573105,11.233583811362857,10.277593346693578,10.947968530165767
