Label,gpz,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
0,20.417946,11.94616535,8.447214531,3.134838893,2.559945806,-0.92,5.07,4.65087,6.3775587,1896.8191,-0.9035703,-0.29099587,48.99326,1.0369949,-9999,-9999,-9999,-9999,-9999,-9999
0,5.993643,8.826372004,8.290390386,3.111201324,1.739136337,-78.34,-28.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,43.3094,15.92276308,12.00592087,3.573006441,2.648163885,-0.92,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,50.089966,9.718413774,10.58964466,3.007533341,1.833189494,4.61,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,63.116737,10.27472639,10.94018741,1.681687624,1.691416012,-0.92,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,13.137656,12.24782703,7.823492699,4.319258621,1.704533876,-28.57,-0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,17.909626,7.601031482,7.928105714,2.071498655,1.353847705,-23.04,21.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,47.471756,8.836933079,8.836933079,1.414905718,1.585431369,-6.45,-5.99,-1.656423,-1.5386676,1859.8776,-0.41914973,-0.08474331,49.86873,1.0090132,-9999,-9999,-9999,-9999,-9999,-9999
0,11.531459,18.26551736,4.789120483,10.7955973,1.451750723,-45.16,21.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.8898945,8.235221106,8.945584882,2.131527049,2.75481215,-28.57,27.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,66.42518,11.91184232,10.30671575,2.682572549,1.580213663,10.14,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,48.33899,7.597976704,10.27569554,2.507204774,2.76912277,-11.98,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,40.40902,13.73303526,8.243637277,2.656590377,1.809565401,-0.92,-0.46,2.0433605,1.5364844,1859.8531,-0.59148234,-0.08128501,49.389244,1.1236017,-9999,-9999,-9999,-9999,-9999,-9999
0,66.11025,12.89941192,10.79350152,2.156312691,2.626208848,10.14,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,48.823772,9.070439623,16.78817749,1.61219498,2.946889781,-11.98,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,12.2013,7.92628959,7.269144837,2.540105094,1.740240829,-17.51,-5.99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,31.598978,9.730779317,9.117279031,2.799061439,1.745740491,-11.98,-5.99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,79.37429,9.291885195,10.95280615,1.625275257,1.795441072,10.14,16.13,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,27.327944,7.802847059,7.105121783,1.383800051,2.656429226,-17.51,5.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,73.10795,10.12061767,12.59820904,1.73949997,1.770055207,-0.92,-0.46,4.3026013,1.7946688,1896.8232,-0.27801025,0.05621305,50.268,0.9868073,-9999,-9999,-9999,-9999,-9999,-9999
0,11.632424,6.634724214,7.06719719,2.643436169,2.094155429,-17.51,21.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.632424,7.430714225,6.958430738,1.590622876,1.762511356,21.2,21.66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,56.39874,10.06967894,9.293681975,1.758610109,1.936691606,-0.92,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,63.47095,10.90772314,11.62132695,2.676742689,1.763158792,-0.92,5.07,5.5259743,6.9713707,1896.8221,-0.35254285,-0.06479876,50.24259,1.0309069,-9999,-9999,-9999,-9999,-9999,-9999
0,44.774963,10.20449786,10.54639161,2.075250179,2.505059487,4.61,10.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
