Label,gpz,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
1,44.713364,11.108804909352218,8.768229377131371,3.6201611833036376,1.5119586482673615,21.200000000000017,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,44.713364,27.372103499731253,9.477942485054445,8.31603564728996,2.8489361315212114,-128.11,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,59.990833,13.597182943536506,8.60193559613184,3.500156142605935,1.5841359943152933,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,56.930336,9.144785816063234,10.129673862567518,2.1081507994275785,1.5274621593238913,15.670000000000016,-5.989999999999995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,31.748108,10.62057499938112,8.58315299519252,1.6136113369757485,1.5532414331758513,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,43.4983,12.098351939752776,9.191545646630715,4.565958209195126,2.758492777143349,21.200000000000017,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,37.27341,9.566605788153463,10.4900107182942,1.895891296729646,2.1714936148005752,15.670000000000016,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,58.31886,11.32957651226949,10.897968221523715,1.6107723847134137,1.738796742795763,4.610000000000014,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,13.285519,28.00577855996866,7.989845352070342,10.487128253024474,1.7666163961291284,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,10.575242,7.188469722611942,8.455567360655447,1.4238093721662592,3.012844801753555,37.79000000000002,21.66000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,22.600065,9.84070712228886,6.347968712181351,3.369253096063573,1.872264792699659,10.140000000000015,16.13000000000001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,8.48329,8.253420790799414,6.795377767276815,1.9802142200110568,1.6614174068831442,26.730000000000018,-17.049999999999997,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,31.669462,13.289291025229698,8.580587191575408,5.9688834875484655,2.041609708500789,21.200000000000017,5.070000000000007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
