Label,wid_x,wid_y,wew_x,wew_y,seed_x,seed_y,trkl_x,trkl_y,trkl_z,trkl_px,trkl_py,trkl_pz,E/p,h4_41,h4_42,h4_43,h4_44,h4_45,h4_46
1,9.566605788153463,10.4900107182942,1.895891296729646,2.1714936148005752,15.670000000000016,5.070000000000007,20.76854,6.221729,1896.8468,0.43458882,0.07986826,49.661247,1.002246,-9999,-9999,-9999,-9999,-9999,-9999
1,11.32957651226949,10.897968221523715,1.6107723847134137,1.738796742795763,4.610000000000014,10.600000000000009,7.868961,14.742,1896.8217,0.24661303,0.06012252,50.143017,1.016483,-9999,-9999,-9999,-9999,-9999,-9999
1,28.00577855996866,7.989845352070342,10.487128253024474,1.7666163961291284,10.140000000000015,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,7.188469722611942,8.455567360655447,1.4238093721662592,3.012844801753555,37.79000000000002,21.66000000000001,39.69737,27.182472,1896.8976,1.9387797,0.5753613,46.952213,1.0195638,-9999,-9999,-9999,-9999,-9999,-9999
1,9.84070712228886,6.347968712181351,3.369253096063573,1.872264792699659,10.140000000000015,16.13000000000001,15.39419,17.283726,1896.829,0.5815738,0.27224275,48.41657,1.0495605,-9999,-9999,-9999,-9999,-9999,-9999
1,8.253420790799414,6.795377767276815,1.9802142200110568,1.6614174068831442,26.730000000000018,-17.049999999999997,27.147356,-13.820797,1859.7688,1.3925287,-0.5171263,38.935284,1.0623896,-9999,-9999,-9999,-9999,-9999,-9999
1,13.289291025229698,8.580587191575408,5.9688834875484655,2.041609708500789,21.200000000000017,5.070000000000007,25.113214,9.976347,1896.8694,1.0130845,-0.0035109064,48.17194,1.424338,-9999,-9999,-9999,-9999,-9999,-9999
1,12.476248674982399,10.794129376656556,2.3746674650400177,1.7065873124086013,21.200000000000017,5.070000000000007,22.71314,7.5131164,1896.8533,0.42933553,0.1283642,50.042503,0.9894325,-9999,-9999,-9999,-9999,-9999,-9999
1,8.623234209258838,11.183720319448925,1.9066349956517568,2.784303002937477,10.140000000000015,-5.989999999999995,15.223382,-0.1497275,1859.8341,0.28915906,-0.057417165,50.236717,1.0074977,-9999,-9999,-9999,-9999,-9999,-9999
1,8.954882218966116,6.837748037345499,2.389246822138623,2.050954096621966,59.910000000000025,10.600000000000009,64.00733,11.596717,1896.889,2.4830594,0.051033165,43.624596,0.9944553,-9999,-9999,-9999,-9999,-9999,-9999
1,7.0670199941441485,6.193693490418658,1.8968207316307157,2.8513397322458784,15.670000000000016,10.600000000000009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
1,8.202315526727805,8.721811093459891,1.6208171045161848,3.035442992244395,15.670000000000016,21.66000000000001,20.322605,22.092476,1896.8448,1.1751714,0.16689049,46.70506,1.0029111,-9999,-9999,-9999,-9999,-9999,-9999
